?;Kirkland;WA;?;MINI;COUNTRYMAN;?;Not eligible due to low battery range;12;45.0
King;Seattle;?;?;CHRYSLER;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;37.0
?;Bellevue;WA;?;CHEVROLET;?;?;?;?;41.0
Snohomish;?;WA;?;VOLVO;?;?;?;18;?
?;Milton;WA;?;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;30.0
?;?;WA;2020;TESLA;MODEL S;?;?;?;?
Snohomish;?;WA;?;MINI;?;?;Eligibility unknown as battery range has not been researched;0;?
King;?;?;?;?;RAV4 PRIME;?;Clean Alternative Fuel Vehicle Eligible;42;?
King;Redmond;?;2023;?;?;?;?;0;?
?;?;WA;?;?;I3;?;Clean Alternative Fuel Vehicle Eligible;?;17.0
King;Kirkland;WA;2021;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;?;45.0
?;?;WA;2021;TESLA;?;?;?;0;?
King;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;?
Whatcom;?;WA;?;?;?;?;?;?;42.0
King;Redmond;WA;2020;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;48.0
?;Mercer Island;WA;2020;?;MODEL Y;?;Clean Alternative Fuel Vehicle Eligible;?;41.0
King;?;WA;2016;?;E-GOLF;Battery Electric Vehicle (BEV);?;?;?
Whitman;Pullman;WA;?;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;9.0
King;Kent;WA;2019;?;NIRO;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;?;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Spokane;Spokane;WA;?;TESLA;?;?;?;?;6.0
?;Seattle;?;2020;?;MODEL 3;?;?;?;?
Island;?;?;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;204;?
?;Battle Ground;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;215;?
King;Federal Way;?;?;?;FOCUS;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;76;?
King;Burien;?;?;?;R1T;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;33.0
?;?;?;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;4.0
?;?;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;29.0
?;?;WA;2022;FORD;?;Battery Electric Vehicle (BEV);?;?;?
?;Snoqualmie;?;2022;?;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;5.0
?;Duvall;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
Benton;?;?;?;NISSAN;LEAF;?;Eligibility unknown as battery range has not been researched;?;8.0
Pierce;?;WA;2023;?;?;Battery Electric Vehicle (BEV);?;?;26.0
?;Seattle;?;2015;?;?;Battery Electric Vehicle (BEV);?;?;34.0
?;Bellevue;?;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;41.0
Mason;?;?;2018;TESLA;?;Battery Electric Vehicle (BEV);?;238;?
?;?;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
?;Seattle;WA;2020;TESLA;?;Battery Electric Vehicle (BEV);?;322;46.0
King;Seattle;WA;2021;?;MODEL Y;Battery Electric Vehicle (BEV);?;?;37.0
King;?;WA;2016;TESLA;?;Battery Electric Vehicle (BEV);?;210;48.0
?;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;42;?
King;?;?;?;NISSAN;?;Battery Electric Vehicle (BEV);?;84;36.0
Spokane;Spokane Valley;WA;?;?;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;4.0
?;?;?;2015;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Kingston;?;2017;BMW;I3;?;Clean Alternative Fuel Vehicle Eligible;81;23.0
Snohomish;?;WA;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;1.0
?;Seattle;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);?;220;?
Snohomish;Everett;?;?;?;R1T;?;?;0;44.0
?;?;WA;2016;NISSAN;?;?;?;84;23.0
?;?;WA;2023;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;37.0
Snohomish;Bothell;WA;2023;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;21.0
?;Seattle;?;?;?;?;?;?;?;?
?;Bellingham;?;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
Thurston;?;WA;2018;CHRYSLER;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;WA;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
Pierce;Gig Harbor;?;2016;TESLA;MODEL X;?;Clean Alternative Fuel Vehicle Eligible;?;26.0
Snohomish;Lynnwood;WA;2022;TESLA;MODEL Y;?;?;?;?
Kittitas;Ellensburg;?;2022;?;?;Battery Electric Vehicle (BEV);?;0;?
?;Bothell;WA;?;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;LINCOLN;?;?;Not eligible due to low battery range;?;?
Kitsap;Bremerton;WA;2019;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;41.0
Pierce;?;?;2022;?;?;Battery Electric Vehicle (BEV);?;?;?
King;Federal Way;WA;2022;?;PS2;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;30.0
?;Kenmore;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;46.0
King;?;WA;?;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;?;1.0
Thurston;Olympia;WA;?;FIAT;500;?;?;84;22.0
?;Lynnwood;WA;?;?;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
?;Bothell;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
?;?;?;2022;?;XC90;?;Not eligible due to low battery range;18;36.0
Lewis;?;WA;?;?;MODEL S;?;?;208;19.0
?;?;WA;?;HYUNDAI;IONIQ 5;?;Eligibility unknown as battery range has not been researched;0;?
?;?;WA;?;?;LEAF;?;Clean Alternative Fuel Vehicle Eligible;?;?
Snohomish;Snohomish;?;?;?;?;?;?;?;?
Clark;?;?;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;220;18.0
?;Tukwila;WA;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;?;?
?;Tacoma;?;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
King;?;WA;?;?;MODEL S;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;208;41.0
?;Seattle;?;2021;TOYOTA;PRIUS PRIME;?;?;?;43.0
Asotin;?;?;?;?;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;9.0
King;?;WA;?;?;KONA ELECTRIC;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;?;TESLA;MODEL S;?;Clean Alternative Fuel Vehicle Eligible;208;7.0
?;?;WA;2018;TESLA;MODEL 3;?;?;215;?
?;Sammamish;?;2023;?;?;?;?;0;?
King;Kirkland;WA;2019;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;?;TESLA;MODEL S;?;?;208;?
?;?;?;2023;HYUNDAI;?;?;Eligibility unknown as battery range has not been researched;?;?
?;Eastsound;?;?;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
Snohomish;Edmonds;?;2023;KIA;SORENTO;Plug-in Hybrid Electric Vehicle (PHEV);?;32;21.0
Snohomish;?;WA;2020;?;RANGE ROVER;?;?;19;?
Spokane;Spokane Valley;WA;2019;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;4.0
King;?;WA;2015;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;?;34.0
King;?;WA;2022;VOLVO;XC60;Plug-in Hybrid Electric Vehicle (PHEV);?;18;41.0
King;?;?;2023;?;I4;?;?;?;?
King;Burien;WA;?;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2020;?;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;?;45.0
?;?;?;2020;?;MODEL Y;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;1.0
King;Seattle;WA;2021;POLESTAR;PS2;?;Clean Alternative Fuel Vehicle Eligible;233;36.0
King;?;WA;2015;TESLA;?;Battery Electric Vehicle (BEV);?;?;45.0
King;Snoqualmie;?;2022;BMW;X5;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;30;?
Snohomish;?;?;2019;?;LEAF;Battery Electric Vehicle (BEV);?;?;?
King;Maple Valley;?;?;TESLA;?;?;?;?;5.0
?;?;WA;2023;?;?;?;Clean Alternative Fuel Vehicle Eligible;32;?
?;Shoreline;?;2018;?;MODEL 3;?;?;215;32.0
?;?;WA;2016;?;?;?;?;14;1.0
?;?;?;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2023;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
King;Redmond;WA;?;JEEP;WRANGLER;?;Not eligible due to low battery range;21;?
?;?;WA;2023;KIA;?;Plug-in Hybrid Electric Vehicle (PHEV);?;34;31.0
?;?;?;?;?;MODEL S;Battery Electric Vehicle (BEV);?;?;?
King;Seattle;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;36.0
King;Kirkland;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2014;CHEVROLET;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;?;?;?;?;BOLT EV;?;Eligibility unknown as battery range has not been researched;0;26.0
?;Burien;?;?;?;?;Battery Electric Vehicle (BEV);?;?;?
Spokane;?;WA;2021;?;?;?;?;?;?
?;Vancouver;?;?;NISSAN;LEAF;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;149;?
?;Mercer Island;?;?;BMW;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Olympia;?;?;?;MODEL 3;?;?;?;?
King;?;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;?;32.0
?;Vancouver;?;2013;?;?;?;?;?;17.0
?;?;?;?;?;GRAND CHEROKEE;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;25;40.0
Snohomish;Snohomish;WA;2017;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;210;1.0
?;Lake Tapps;?;2013;?;PRIUS PLUG-IN;?;Not eligible due to low battery range;6;?
King;Seattle;?;2022;?;?;?;?;?;36.0
King;Tukwila;WA;2023;?;KONA ELECTRIC;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;11.0
Thurston;?;?;?;?;PRIUS PRIME;?;?;25;?
?;Seattle;?;2021;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;Seattle;?;2022;?;?;?;Not eligible due to low battery range;25;?
?;?;WA;2015;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;?;1.0
King;Seattle;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;2021;?;TAYCAN;?;Clean Alternative Fuel Vehicle Eligible;203;41.0
?;Redmond;?;?;?;ID.4;?;?;0;48.0
Snohomish;Edmonds;WA;2013;NISSAN;?;?;?;?;?
?;Seattle;?;?;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;84;37.0
Pierce;?;WA;?;HYUNDAI;?;Battery Electric Vehicle (BEV);?;?;31.0
King;?;?;2021;TESLA;MODEL Y;?;?;0;37.0
King;Seattle;?;2018;?;A3;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;16;?
?;?;?;2022;?;?;?;Eligibility unknown as battery range has not been researched;0;34.0
?;?;?;?;?;?;Battery Electric Vehicle (BEV);?;0;?
?;Seattle;WA;2023;?;MODEL 3;Battery Electric Vehicle (BEV);?;0;36.0
Kittitas;Ellensburg;WA;2022;FORD;?;Battery Electric Vehicle (BEV);?;0;?
King;?;WA;?;NISSAN;?;?;?;151;41.0
?;Lynnwood;?;?;?;ID.4;?;Eligibility unknown as battery range has not been researched;0;?
King;Normandy Park;?;?;CHEVROLET;?;?;Eligibility unknown as battery range has not been researched;0;33.0
Spokane;Spokane Valley;WA;?;?;?;?;Eligibility unknown as battery range has not been researched;?;?
Kitsap;Port Orchard;?;?;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);?;21;26.0
King;?;?;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;36.0
?;?;WA;?;VOLVO;?;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Shoreline;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;32.0
King;?;WA;2017;CHEVROLET;BOLT EV;?;?;238;?
?;?;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;2022;?;?;?;Not eligible due to low battery range;?;46.0
King;Seattle;WA;2023;VOLVO;XC40;?;Eligibility unknown as battery range has not been researched;?;32.0
Franklin;Pasco;WA;2021;?;WRANGLER;?;?;25;9.0
?;Kent;WA;2022;?;R1T;?;?;0;?
Clark;?;?;?;?;?;?;?;?;17.0
?;?;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;?;?;?;?;?;Battery Electric Vehicle (BEV);?;210;48.0
Snohomish;Everett;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);?;?;?
?;?;WA;2022;?;ID.4;?;?;0;48.0
?;Olympia;WA;2023;?;TRANSIT;?;Eligibility unknown as battery range has not been researched;?;2.0
Snohomish;?;?;2022;?;?;?;Eligibility unknown as battery range has not been researched;?;39.0
?;Seattle;WA;2018;?;?;?;Clean Alternative Fuel Vehicle Eligible;215;?
King;?;WA;?;FORD;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;36.0
?;?;WA;2018;?;MODEL 3;Battery Electric Vehicle (BEV);?;215;?
?;?;?;2022;TESLA;MODEL Y;?;?;?;?
?;?;?;2023;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;30;36.0
Clallam;?;?;?;?;?;Battery Electric Vehicle (BEV);?;?;24.0
?;?;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;47.0
Kitsap;?;WA;2023;JEEP;GRAND CHEROKEE;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
Snohomish;?;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
Clark;?;?;2021;TOYOTA;RAV4 PRIME;?;Clean Alternative Fuel Vehicle Eligible;42;49.0
King;?;?;?;?;?;Battery Electric Vehicle (BEV);?;?;45.0
?;Kent;?;2022;?;?;Battery Electric Vehicle (BEV);?;0;47.0
?;Seattle;WA;2023;VOLKSWAGEN;?;?;?;0;?
King;Seattle;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);?;0;36.0
?;?;?;?;?;I-PACE;Battery Electric Vehicle (BEV);?;?;?
King;?;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);?;0;?
?;Buckley;?;2021;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;0;?
Clark;?;?;2021;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);?;0;18.0
?;Kirkland;?;?;?;MODEL Y;?;?;?;?
?;Issaquah;?;2022;TESLA;MODEL X;Battery Electric Vehicle (BEV);?;0;5.0
?;Buckley;?;?;BMW;I4;?;Eligibility unknown as battery range has not been researched;?;?
?;?;?;2021;?;ID.4;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;25.0
King;?;WA;?;CHEVROLET;?;?;Eligibility unknown as battery range has not been researched;0;11.0
?;?;WA;2022;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;8.0
King;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;45.0
?;Issaquah;WA;?;?;?;Battery Electric Vehicle (BEV);?;210;?
?;?;WA;2013;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;45.0
King;Kirkland;?;?;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;?
Skagit;Bow;WA;2022;?;?;?;?;?;40.0
?;Lake Forest Park;WA;?;FORD;?;?;Not eligible due to low battery range;?;46.0
King;Redmond;WA;2020;?;?;?;?;291;45.0
?;Bothell;?;2021;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;44.0
?;?;WA;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;Bothell;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);?;0;1.0
Clallam;Sequim;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;215;?
King;?;WA;?;TESLA;?;?;?;215;36.0
?;Seattle;WA;2021;?;MODEL 3;?;?;0;?
?;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;41.0
?;Seattle;?;?;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;Bellevue;WA;2023;AUDI;?;Battery Electric Vehicle (BEV);?;0;?
?;Bellingham;WA;2021;?;?;Battery Electric Vehicle (BEV);?;0;42.0
Snohomish;Lynnwood;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;21.0
?;Kalama;WA;?;HONDA;CLARITY;?;Clean Alternative Fuel Vehicle Eligible;?;20.0
King;?;?;2022;TESLA;?;Battery Electric Vehicle (BEV);?;?;?
?;?;WA;?;NISSAN;LEAF;?;?;75;34.0
King;?;?;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;53;?
?;Bellevue;?;?;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;41.0
Pierce;Lakewood;?;?;?;PACIFICA;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;?;?
?;?;?;2015;?;LEAF;Battery Electric Vehicle (BEV);?;?;?
?;?;?;?;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
King;Bellevue;?;2019;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;289;41.0
King;?;?;?;?;PRIUS PLUG-IN;?;Not eligible due to low battery range;6;45.0
?;Renton;WA;2023;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;0;11.0
King;Seattle;?;?;?;?;?;?;21;?
?;?;WA;?;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
?;Port Ludlow;?;2021;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;WA;?;CHEVROLET;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
Snohomish;?;?;2021;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;44.0
?;?;?;2023;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;WA;2017;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;53;?
?;?;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);?;?;?
King;?;?;2023;?;BOLT EUV;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;32.0
King;?;?;2019;MITSUBISHI;OUTLANDER;?;?;22;?
?;?;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;0;36.0
?;?;?;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;?
?;?;WA;?;TESLA;MODEL 3;Battery Electric Vehicle (BEV);?;?;?
Skagit;Mount Vernon;WA;?;TESLA;MODEL 3;?;Eligibility unknown as battery range has not been researched;?;?
?;Gig Harbor;WA;2022;TESLA;?;?;?;?;?
?;Renton;?;2015;NISSAN;?;?;Clean Alternative Fuel Vehicle Eligible;84;?
?;?;?;2021;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;7.0
?;Bothell;?;2022;TESLA;?;?;?;0;?
King;?;WA;2022;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;48.0
?;?;?;2012;?;TRANSIT CONNECT ELECTRIC;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Whatcom;Bellingham;?;2021;?;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;40.0
King;?;?;2023;FORD;?;?;Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;FORD;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;?;?;2016;?;?;?;?;?;?
Thurston;?;?;2023;TESLA;MODEL 3;?;?;0;?
?;Spokane Valley;WA;2021;VOLKSWAGEN;ID.4;Battery Electric Vehicle (BEV);?;?;4.0
?;?;WA;2018;TESLA;MODEL 3;?;Clean Alternative Fuel Vehicle Eligible;215;?
Snohomish;?;WA;2019;?;?;Battery Electric Vehicle (BEV);?;?;44.0
?;Redmond;?;2023;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;48.0
?;Kirkland;WA;?;CHEVROLET;BOLT EV;Battery Electric Vehicle (BEV);?;0;1.0
?;?;?;2018;?;MODEL 3;Battery Electric Vehicle (BEV);?;215;19.0
Douglas;?;WA;2022;VOLVO;XC90;Plug-in Hybrid Electric Vehicle (PHEV);Clean Alternative Fuel Vehicle Eligible;35;12.0
Kitsap;Bremerton;?;2022;TESLA;?;?;?;0;?
King;Duvall;WA;?;?;LEAF;Battery Electric Vehicle (BEV);?;?;45.0
?;?;WA;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Pierce;University Place;WA;?;?;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
?;?;?;?;TESLA;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;27.0
?;Leavenworth;WA;2015;FIAT;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
King;?;?;2016;?;?;Battery Electric Vehicle (BEV);?;93;47.0
?;Seattle;WA;?;HYUNDAI;?;Battery Electric Vehicle (BEV);?;?;?
King;?;WA;2023;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
?;?;?;2020;TESLA;?;?;Clean Alternative Fuel Vehicle Eligible;291;?
Kitsap;Port Orchard;WA;2018;NISSAN;LEAF;?;Clean Alternative Fuel Vehicle Eligible;151;26.0
King;Issaquah;WA;2016;?;X5;?;Not eligible due to low battery range;14;?
?;Redmond;?;2018;?;?;?;?;215;?
King;?;WA;?;?;VOLT;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
Pierce;?;?;2022;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;0;?
Snohomish;Everett;?;?;FORD;TRANSIT;Battery Electric Vehicle (BEV);?;0;?
King;?;?;2020;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;1.0
Snohomish;Lake Stevens;?;?;?;?;?;?;?;?
?;?;WA;?;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;47.0
Snohomish;Everett;WA;?;TESLA;?;Battery Electric Vehicle (BEV);?;?;44.0
?;Pacific;?;?;?;?;?;Eligibility unknown as battery range has not been researched;?;30.0
King;?;?;?;?;MODEL Y;?;?;0;?
?;?;?;?;?;?;?;?;?;?
Clark;?;?;2023;TESLA;MODEL Y;?;?;0;49.0
Benton;?;?;2021;?;?;Plug-in Hybrid Electric Vehicle (PHEV);?;?;?
?;Port Townsend;?;?;VOLVO;XC90;?;Not eligible due to low battery range;14;24.0
?;?;?;2023;VOLVO;?;?;Eligibility unknown as battery range has not been researched;?;48.0
?;Bellevue;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Kirkland;WA;2023;?;?;?;Eligibility unknown as battery range has not been researched;?;?
Pierce;Gig Harbor;?;?;KIA;NIRO;?;Clean Alternative Fuel Vehicle Eligible;?;?
?;Mill Creek;WA;2023;TESLA;MODEL Y;?;?;0;?
King;Seattle;?;2013;NISSAN;LEAF;Battery Electric Vehicle (BEV);?;75;46.0
?;Mercer Island;?;2018;?;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;41.0
Snohomish;Everett;?;2021;TESLA;?;?;Eligibility unknown as battery range has not been researched;0;?
King;Sammamish;WA;2022;JEEP;?;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;41.0
King;?;WA;?;?;500;?;?;?;36.0
King;?;WA;2022;?;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;33.0
King;?;WA;2022;TESLA;MODEL Y;?;?;0;?
?;?;?;2023;?;F-150;Battery Electric Vehicle (BEV);?;0;34.0
?;Seattle;?;?;NISSAN;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;73;37.0
?;Mercer Island;WA;2017;?;X5;?;Not eligible due to low battery range;?;?
?;Kent;?;2023;TESLA;?;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;33.0
Whatcom;Bellingham;?;2022;AUDI;?;?;Not eligible due to low battery range;23;?
?;Tukwila;WA;?;?;WRANGLER;Plug-in Hybrid Electric Vehicle (PHEV);Not eligible due to low battery range;?;?
King;?;?;?;?;MODEL X;Battery Electric Vehicle (BEV);?;200;43.0
Pierce;Gig Harbor;WA;2022;?;?;?;?;18;?
?;Bothell;?;?;TESLA;?;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;?;?
Whatcom;?;?;2019;?;?;?;?;?;?
King;?;?;2021;?;?;?;Clean Alternative Fuel Vehicle Eligible;?;48.0
?;?;WA;2021;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;0;?
King;Seattle;?;2018;TESLA;?;Battery Electric Vehicle (BEV);?;215;?
Snohomish;Snohomish;?;2023;TESLA;?;Battery Electric Vehicle (BEV);?;?;39.0
?;Seattle;?;?;?;?;?;Eligibility unknown as battery range has not been researched;0;37.0
?;?;?;?;?;ESCAPE;?;Clean Alternative Fuel Vehicle Eligible;?;?
King;Kent;?;2023;?;MODEL Y;?;Eligibility unknown as battery range has not been researched;?;?
?;?;WA;2018;TESLA;MODEL 3;Battery Electric Vehicle (BEV);Clean Alternative Fuel Vehicle Eligible;215;45.0
King;?;?;?;TESLA;MODEL Y;Battery Electric Vehicle (BEV);Eligibility unknown as battery range has not been researched;?;34.0
?;Bellevue;?;?;?;?;?;?;?;?
