?;250cc;NED;?;?;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;6;?;27.0;AU
?;250cc;NED;Assen;?;?;?;Honda;?;?;34.0;IT
2005;?;NED;?;?;De Puniet Randy;?;?;?;?;?;?
?;?;?;Assen;?;?;Fortuna Honda;?;?;7;80.0;ES
?;250cc;?;?;?;Corsi Simone;MS Aprilia Italia Corse;Aprilia;?;6;?;?
2005;125cc;NED;Assen;2004;?;Red Bull KTM GP125;?;1;?;14.0;?
2005;?;?;Assen;?;?;?;?;2;20;?;?
2005;125cc;NED;?;2130;?;?;Aprilia;3;?;75.0;IT
2005;?;NED;Assen;?;Bautista Alvaro;?;?;?;13;?;ES
?;125cc;?;?;?;?;Ajo Motorsport;?;5;11;7.0;FR
2005;125cc;?;?;?;?;Red Bull KTM GP125;KTM;6;?;?;?
2005;125cc;NED;?;?;?;Ajo Motorsport;?;7;9;?;JP
?;125cc;NED;Assen;1932;?;Metis Racing Team;?;?;8;?;SM
2005;?;NED;Assen;?;Gadea Sergio;Master Aspar;Aprilia;9;7;33.0;ES
2005;?;?;Assen;2075;Luthi Thomas;?;?;?;?;?;CH
?;?;USA;?;2093;?;?;Honda;?;?;?;?
2005;?;?;Laguna Seca;?;?;?;?;2;20;5.0;?
?;MotoGP;?;Laguna Seca;1762;Rossi Valentino;Yamaha Factory Racing;?;3;?;46.0;?
?;?;USA;Laguna Seca;?;Biaggi Max;Repsol Honda Team;?;4;13;3.0;IT
2005;?;USA;?;1588;Gibernau Sete;Movistar Honda MotoGP;Honda;?;?;?;ES
?;?;?;?;1862;Bayliss Troy;Honda Pons;Honda;?;10;12.0;AU
?;MotoGP;USA;Laguna Seca;1876;Tamada Makoto;Konica Minolta Honda;Honda;7;?;6.0;JP
?;?;USA;?;?;Hopkins John;Red Bull Suzuki;?;?;8;21.0;US
?;MotoGP;?;?;?;Nakano Shinya;Kawasaki Racing Team;Kawasaki;?;7;56.0;JP
?;?;USA;Laguna Seca;1516;Capirossi Loris;Ducati Team;Ducati;?;6;65.0;IT
2005;MotoGP;?;Donington Park;1762;?;?;Yamaha;1;25;46.0;?
2005;?;GBR;?;888;?;?;Suzuki;?;20;?;?
2005;MotoGP;GBR;?;1310;Barros Alex;?;Honda;?;16;4.0;BR
2005;MotoGP;?;?;2094;?;?;Yamaha;4;13;5.0;?
2005;MotoGP;?;Donington Park;1647;?;Ducati Marlboro Team;Ducati;5;11;?;ES
2005;MotoGP;?;Donington Park;1516;Capirossi Loris;?;?;?;10;65.0;IT
2005;MotoGP;?;Donington Park;?;Tamada Makoto;Konica Minolta Honda;Honda;7;9;6.0;JP
2005;MotoGP;?;Donington Park;?;?;Kawasaki Racing Team;?;8;?;66.0;?
?;MotoGP;GBR;Donington Park;1944;Elias Toni;Fortuna Yamaha Team;?;?;7;24.0;ES
2005;MotoGP;?;Donington Park;1779;Rolfo Roberto;?;Ducati;?;?;?;?
?;?;GBR;?;?;De Puniet Randy;Aprilia Aspar 250cc;Aprilia;?;?;?;FR
2005;?;GBR;?;?;West Anthony;?;KTM;?;?;?;AU
2005;?;?;?;?;Stoner Casey;Carrera Sunglasses - LCR;Aprilia;3;16;27.0;AU
?;250cc;GBR;Donington Park;2015;Pedrosa Dani;Telefonica Movistar Honda 250cc;?;4;13;?;?
2005;250cc;GBR;Donington Park;1752;Porto Sebastian;?;Aprilia;5;11;?;?
2005;?;?;Donington Park;2064;Corsi Simone;MS Aprilia Italia Corse;?;?;?;24.0;?
?;250cc;GBR;Donington Park;2055;Dovizioso Andrea;Team Scot;?;?;9;?;?
2005;250cc;GBR;Donington Park;2058;?;Fortuna Honda;Honda;8;?;48.0;ES
?;?;?;?;?;Guintoli Sylvain;?;Aprilia;?;7;50.0;FR
2005;250cc;?;Donington Park;?;Ballerini Andrea;Abruzzo Racing Team;Aprilia;?;6;?;?
2005;?;?;Donington Park;2065;Simon Julian;Red Bull KTM GP125;?;1;?;?;ES
?;125cc;GBR;?;?;?;?;?;?;20;63.0;FR
?;125cc;GBR;?;2068;Lai Fabrizio;Kopron Racing World;Honda;3;16;?;IT
?;125cc;GBR;?;?;Simoncelli Marco;Nocable.it Race;Aprilia;?;13;?;?
?;125cc;GBR;Donington Park;1915;?;Caja Madrid - Derbi Racing;Derbi;?;11;?;?
?;125cc;?;Donington Park;2075;Luthi Thomas;?;?;6;10;?;?
?;?;?;?;2037;Kallio Mika;Red Bull KTM GP125;KTM;7;9;36.0;?
2005;?;GBR;?;?;?;?;Aprilia;8;8;?;?
2005;?;GBR;Donington Park;2178;?;?;Honda;9;7;94.0;GB
?;?;GBR;?;?;?;?;Honda;10;6;?;?
?;?;?;Sachsenring;1762;Rossi Valentino;?;Yamaha;?;25;?;IT
2005;?;?;?;?;?;Movistar Honda MotoGP;Honda;?;20;15.0;ES
?;MotoGP;GER;Sachsenring;2093;Hayden Nicky;Repsol Honda Team;?;?;16;69.0;?
2005;?;GER;?;1567;?;Repsol Honda Team;Honda;?;?;?;?
2005;?;?;Sachsenring;?;Barros Alex;Camel Honda;?;5;11;?;?
?;MotoGP;?;Sachsenring;?;Nakano Shinya;Kawasaki Racing Team;Kawasaki;6;10;56.0;?
2005;MotoGP;GER;Sachsenring;1854;?;Movistar Honda MotoGP;Honda;7;?;?;IT
2005;MotoGP;GER;Sachsenring;?;?;Gauloises Yamaha Team;?;8;?;5.0;US
?;MotoGP;GER;Sachsenring;?;Capirossi Loris;Ducati Marlboro Team;Ducati;9;?;?;IT
?;?;GER;?;1876;Tamada Makoto;Konica Minolta Honda;Honda;?;6;6.0;JP
2005;250cc;?;?;2015;?;?;?;1;25;1.0;ES
2005;?;?;Sachsenring;1981;De Angelis Alex;?;?;?;?;5.0;SM
2005;250cc;GER;?;2006;Aoyama Hiroshi;?;?;?;16;73.0;JP
2005;250cc;GER;Sachsenring;?;?;Team Scot;Honda;4;13;34.0;IT
2005;250cc;GER;Sachsenring;1752;?;Aprilia Aspar 250cc;Aprilia;?;11;?;AR
2005;?;GER;?;?;De Puniet Randy;?;Aprilia;6;10;?;?
