?;9840;first;bangalore;?;?;70000;Suzuki;?
?;17918;?;mumbai;?;8.1;?;Bajaj;CT
2004;65400;first;?;65.0;?;?;Bajaj;?
?;5000;first;?;?;27.2;132600;?;Thunderbird
?;14288;?;?;55.0;8.2;63500;Hero;Splendor
?;27900;?;?;35.0;?;?;?;?
2018;14000;?;pune;?;?;180000;KTM;RC
?;3852;?;pune;22.0;?;188500;?;Apache
?;?;?;?;22.0;?;?;TVS;Apache
?;?;first;?;?;?;85000;Bajaj;?
2016;58000;first;?;35.0;19.8;?;?;Classic
2019;4800;?;delhi;?;?;?;Hero;?
?;?;first;?;57.0;11.8;37000;?;?
2012;?;?;?;?;?;?;Hyosung;?
?;17000;first;?;?;?;75000;Bajaj;?
2019;4900;first;delhi;25.0;19.8;?;?;Electra
?;7200;?;?;43.0;?;85000;?;FZ25
2017;25000;first;mumbai;35.0;?;95000;?;?
2017;?;first;chennai;25.0;27.2;148000;?;Thunderbird
2013;38000;first;?;83.0;7.7;?;Hero;HF
?;35000;first;?;?;?;15333;?;?
?;?;first;lucknow;53.72;14.79;95000;Bajaj;Avenger
2016;36410;first;?;?;?;79900;?;?
?;?;second;?;81.0;8.2;?;Hero;Splendor
2011;15000;?;?;?;13.8;?;?;?
2009;50000;?;noida;53.0;19.0;15000;Bajaj;?
2017;?;first;chennai;42.0;?;93400;Yamaha;?
2013;35000;first;?;5.0;8.2;34895;Hero;Passion
2015;303000;first;?;35.0;?;110000;Royal-Enfield;?
2016;?;?;mumbai;?;39.0;217875;Kawasaki;?
?;10050;first;bangalore;?;?;?;?;Classic
2013;40000;?;?;?;13.0;45000;Yamaha;FZs
2018;?;?;?;35.0;?;125000;?;?
?;8892;first;vadodara;?;12.5;97000;?;CB
?;7200;first;?;40.0;19.8;?;Royal-Enfield;Thunderbird
2014;?;first;thane;?;19.8;95000;Royal-Enfield;?
2014;22850;second;?;?;13.8;27786;?;CBZ
2014;?;first;gurgaon;18.0;65.0;750000;?;?
?;1000;?;dehradun;?;?;?;Suzuki;?
2015;37265;?;bangalore;40.0;19.8;?;Royal-Enfield;Thunderbird
?;18000;first;delhi;?;?;?;Hero;?
?;?;first;?;?;16.7;95000;?;YZF-R15
2018;?;first;mumbai;?;24.5;175000;?;?
2020;4200;first;mumbai;?;?;165000;KTM;RC
?;11000;first;mumbai;25.0;?;?;?;?
2018;?;first;?;25.0;?;?;Kawasaki;Ninja
?;?;?;?;35.0;25.1;?;KTM;?
?;14700;first;mumbai;20.0;47.0;?;?;?
2019;7990;?;mumbai;22.0;?;?;TVS;?
2020;?;first;mumbai;?;14.0;?;?;RC
?;16000;second;?;35.0;?;?;?;?
2009;?;?;mumbai;30.0;19.8;75000;?;Bullet
2014;18000;first;bangalore;?;13.0;42000;Yamaha;?
?;30000;first;kalyan;?;27.2;80000;Royal-Enfield;?
?;?;?;?;?;25.1;155625;KTM;RC
?;11000;first;?;?;27.2;105000;?;Thunderbird
?;9300;first;pune;43.0;20.3;110000;Yamaha;FZ25
?;?;first;chennai;?;21.0;33000;?;?
2020;?;first;?;35.0;?;197125;Royal-Enfield;?
2020;?;first;mumbai;?;19.1;207500;Royal-Enfield;Classic
?;7500;first;mumbai;?;19.1;?;?;Classic
2021;?;first;kolkata;?;14.79;107000;?;Avenger
2017;9000;?;lucknow;?;19.8;160000;Royal-Enfield;Classic
2019;205;first;ahmednagar;22.0;?;250000;?;YZF-R3
?;?;first;?;50.0;14.3;?;?;?
2015;27000;first;delhi;?;19.8;?;?;?
?;34000;second;pune;?;13.0;45000;?;FZs
2017;25000;first;bangalore;35.0;?;?;Royal-Enfield;Classic
2010;?;first;delhi;64.0;?;14700;Bajaj;Pulsar
?;?;?;delhi;22.0;33.0;185000;TVS;Apache
?;10000;first;mumbai;35.0;19.8;?;?;?
2016;11000;first;mumbai;26.0;42.3;145250;KTM;?
?;6000;first;?;35.0;25.1;?;KTM;RC
2018;19000;first;mumbai;35.0;?;?;Royal-Enfield;?
2019;6000;?;mumbai;35.0;?;?;?;?
2019;4000;?;mumbai;?;?;181562;Royal-Enfield;?
?;?;?;?;40.0;19.8;80600;?;Bullet
2018;5400;second;bangalore;?;42.3;?;?;RC
2014;?;first;?;35.0;?;?;?;Classic
?;3000;first;?;?;70.0;?;Harley-Davidson;Street
2011;?;?;?;?;8.2;?;TVS;Star
2020;?;first;chennai;?;14.3;?;Bajaj;?
2015;?;first;delhi;?;20.0;?;Hero;?
2019;7000;?;chennai;?;?;?;Royal-Enfield;Himalayan
?;7400;first;?;25.0;39.0;274700;Kawasaki;Ninja
?;28000;first;delhi;65.0;?;31000;Bajaj;Discover
2019;167;first;nashik;25.0;42.9;180000;KTM;Duke
?;?;second;?;42.0;?;82000;Yamaha;?
?;?;?;?;20.0;77.0;?;Triumph;Street
2010;21322;first;?;?;?;?;Yamaha;YZF-R15
2018;?;first;?;?;?;?;Royal-Enfield;?
2016;6000;first;delhi;25.0;37.73;?;Benelli;TNT
2017;?;?;delhi;?;19.8;115000;Royal-Enfield;Electra
2018;16000;first;?;?;19.8;?;Royal-Enfield;Classic
?;40000;second;ghaziabad;65.0;15.0;25000;Bajaj;Pulsar
?;68000;third;?;?;19.8;60000;Royal-Enfield;Thunderbird
2018;?;first;hyderabad;35.0;?;145000;KTM;?
2015;27000;second;?;25.0;26.1;120000;Royal-Enfield;Bullet
2019;2500;first;delhi;?;19.8;139000;Royal-Enfield;?
2019;4000;first;delhi;?;?;?;?;?
2017;?;first;delhi;20.0;?;?;Harley-Davidson;Street
2018;?;first;?;20.0;47.0;420000;?;?
?;6400;?;delhi;?;47.0;?;?;?
?;50000;?;surat;50.0;?;50000;Bajaj;?
2017;41000;first;?;?;16.0;68900;?;?
2020;33000;?;jaipur;?;15.0;66000;Hero;Xtreme
2018;?;first;bhubaneshwar;35.0;?;130000;KTM;RC
?;14000;second;ahmedabad;50.0;14.3;48800;Bajaj;?
2012;25000;first;gurgaon;?;?;32000;?;Pulsar
?;?;first;chennai;50.0;14.3;?;?;?
2010;?;?;ahmedabad;53.0;14.0;?;?;Hunk
2019;?;?;?;32.0;24.5;210000;Royal-Enfield;?
2016;?;first;bangalore;57.0;?;?;Bajaj;?
2019;?;?;mumbai;40.0;19.8;?;Royal-Enfield;Thunderbird
2015;15000;first;mumbai;25.0;?;?;?;?
?;17000;?;mumbai;35.0;24.6;165000;?;Duke
?;12000;first;mumbai;?;?;?;?;Z650
2018;6000;first;mumbai;25.0;70.0;?;?;Street
2016;29148;?;delhi;65.0;?;21075;?;Discover
2009;?;?;rohtak;81.0;8.2;?;?;?
2013;18000;?;lucknow;?;16.7;59600;Yamaha;YZF-R15
?;?;?;gurgaon;55.0;8.17;37000;Hero;HF
2018;?;first;chennai;?;?;?;?;Avenger
2017;16000;first;mumbai;?;?;?;?;?
2015;?;first;?;32.0;27.2;?;Royal-Enfield;?
2017;31750;?;?;?;16.7;90000;Yamaha;?
?;?;first;?;40.0;19.8;125000;?;?
?;?;first;?;45.0;?;?;?;?
2011;29000;?;bangalore;?;?;?;Bajaj;Pulsar
2018;?;first;?;35.0;19.8;?;Royal-Enfield;?
?;15456;first;gurgaon;55.0;?;32000;Hero;HF
?;34000;first;?;?;14.0;35000;?;Hunk
?;30000;first;?;40.0;17.0;337500;Hero;?
2015;2877;?;mumbai;?;19.0;50000;Bajaj;?
?;17900;?;?;25.0;?;?;?;Street
2013;13800;second;delhi;18.0;65.0;400000;?;Street
?;?;first;thane;55.0;?;22000;?;Passion
?;40000;?;?;40.0;17.0;16130;Hero;Karizma
?;?;second;chennai;42.0;?;64000;Yamaha;YZF-R15
?;20000;first;jaipur;65.0;7.7;?;Hero;?
2021;?;first;mumbai;35.0;19.1;220000;?;Classic
?;55000;?;ahmedabad;25.0;27.2;100000;Royal-Enfield;?
?;?;?;?;25.0;?;67500;?;Thunderbird
?;19500;?;gurgaon;?;14.3;47000;?;Avenger
2016;?;fourth;?;22.0;?;?;Yamaha;YZF-R3
?;?;first;?;55.0;?;35000;?;?
?;11936;?;delhi;?;?;?;Suzuki;Gixxer
?;25000;?;?;45.0;13.0;53499;?;?
?;?;first;vadodara;35.0;24.6;?;KTM;Duke
?;50000;?;bangalore;?;13.8;13300;?;?
2017;18000;first;gurgaon;57.0;?;?;Bajaj;V12
2016;48628;first;?;?;?;25600;?;V12
?;?;?;?;40.0;19.8;95000;Royal-Enfield;?
?;?;first;?;35.0;25.1;125000;KTM;?
2015;21866;first;?;40.0;?;48400;Suzuki;?
?;18000;first;bangalore;?;?;56000;Yamaha;FZs
2018;30000;?;?;38.0;21.0;78000;?;Pulsar
2021;?;?;ludhiana;?;19.1;225000;Royal-Enfield;Classic
?;?;?;?;42.0;16.7;110000;Yamaha;?
2013;100000;?;?;55.0;11.0;20000;Hero;Ignitor
2019;?;first;?;?;?;80000;Yamaha;FZS
2018;18846;first;?;?;8.1;44000;Bajaj;?
2015;30000;?;delhi;?;19.8;?;Royal-Enfield;Thunderbird
2018;?;first;delhi;?;14.0;75000;?;?
2016;32000;?;?;45.0;13.0;?;?;FZs
?;?;first;mumbai;?;?;?;Yamaha;FZs
2017;15000;second;delhi;?;?;73300;?;?
?;32514;?;?;40.0;?;47000;?;Karizma
2016;?;?;nashik;57.0;?;47000;Bajaj;V15
2020;1500;?;mumbai;?;?;?;?;FZS-FI
?;15000;first;?;?;27.2;170000;Royal-Enfield;?
?;59000;first;mumbai;?;27.2;124300;Royal-Enfield;?
?;?;first;?;?;?;27000;?;?
2018;10000;?;delhi;50.0;9.0;55000;Hero;?
?;145000;?;?;?;9.0;28200;Hero;Passion
2014;20000;first;delhi;26.0;?;?;Royal-Enfield;Continental
2020;3500;?;kolkata;35.0;19.8;200000;?;Classic
2015;18000;first;vadodara;57.0;11.8;35216;Bajaj;?
?;25000;first;vadodara;?;13.8;29760;?;CBZ
2018;?;first;?;35.0;?;155625;?;?
2018;?;first;?;20.0;54.2;?;Triumph;Street
2011;27000;first;?;42.0;16.0;?;Yamaha;?
2013;48000;first;?;55.0;?;30000;Hero;Glamour
2018;9800;first;bangalore;40.0;?;146600;Royal-Enfield;?
2014;27000;?;?;?;9.0;37000;Hero;Passion
?;20000;second;?;?;19.8;119300;?;?
2017;6100;first;?;?;?;?;Royal-Enfield;?
?;56735;?;vadodara;64.0;13.0;18000;?;?
?;15452;first;gurgaon;?;8.1;?;Bajaj;CT
?;9221;first;delhi;35.0;?;130000;KTM;?
2015;15492;?;delhi;40.0;?;?;Royal-Enfield;Thunderbird
2015;20000;?;surat;26.0;29.1;135000;Royal-Enfield;?
?;11204;first;?;53.0;19.0;85000;Bajaj;Avenger
?;?;first;ludhiana;54.0;?;?;?;Apache
?;?;first;?;40.0;19.0;53000;Bajaj;Avenger
?;?;?;bangalore;?;39.0;330000;?;Ninja
2010;39907;first;pune;65.0;15.0;28500;?;Pulsar
2018;25000;first;?;?;27.2;?;Royal-Enfield;Classic
?;?;first;hyderabad;45.0;?;88187;Yamaha;?
2015;14700;first;indore;20.0;?;580000;Triumph;Street
2017;6836;first;?;40.0;?;?;?;Thunderbird
2014;31500;?;bangalore;40.0;?;?;?;Thunderbird
?;?;third;mumbai;?;25.0;?;KTM;Duke
?;?;?;kolkata;55.0;11.0;?;?;?
?;?;first;nashik;55.0;?;?;?;Ignitor
?;?;first;bangalore;?;19.8;125000;?;?
2008;?;second;?;37.0;19.8;155000;Royal-Enfield;Bullet
?;?;?;chandigarh;32.0;27.2;120000;Royal-Enfield;Classic
?;9164;first;?;35.0;?;185000;?;Classic
2013;6500;first;?;?;44.0;125000;KTM;Duke
2016;?;?;?;?;19.8;?;Royal-Enfield;Bullet
?;7524;first;chandigarh;?;19.8;135000;?;?
2006;?;second;bangalore;30.0;19.8;125000;Royal-Enfield;?
?;31500;first;gautam buddha nagar;35.0;?;120000;Royal-Enfield;?
2010;4950;?;?;35.0;?;70000;Royal-Enfield;?
?;110000;?;pune;?;13.0;?;?;Pulsar
?;?;?;ahmedabad;?;?;?;Royal-Enfield;Bullet
2017;?;second;bangalore;?;119.37;600000;Benelli;TNT
2016;42000;first;?;95.0;?;?;?;?
?;16000;?;kolkata;?;24.5;190000;Royal-Enfield;Himalayan
?;?;?;vadodara;?;8.2;34720;?;?
?;18000;?;?;57.0;11.8;42000;?;?
?;6500;?;?;?;?;380000;Harley-Davidson;?
2013;24460;?;pune;81.0;?;40000;Hero;Splendor
?;?;?;?;30.0;28.0;?;?;GT250R
?;?;?;?;?;11.8;26000;?;?
?;10000;first;mumbai;35.0;24.6;114125;?;Duke
2018;12892;?;?;40.0;14.6;62200;?;?
2017;22000;first;?;57.0;11.8;38500;Bajaj;?
?;?;first;delhi;35.0;?;?;Bajaj;?
?;45000;second;surat;65.0;?;20000;?;?
2019;?;first;delhi;?;?;?;Hero;Passion
2016;?;?;delhi;57.0;11.8;33500;Bajaj;?
2011;75000;first;mumbai;?;?;80000;?;Thunderbird
?;?;first;meerut;57.0;11.8;31300;?;?
2021;550;first;?;38.5;20.11;145000;Bajaj;Pulsar
2016;18000;?;bangalore;?;25.1;145000;KTM;RC
2013;?;first;?;35.0;?;85000;?;Duke
?;5700;first;bangalore;25.0;?;560000;?;Street
?;?;first;bangalore;20.0;?;360000;?;?
2017;6200;first;?;20.0;47.0;486200;?;?
2012;26000;first;?;?;8.2;?;?;?
2012;?;second;?;?;?;38000;Bajaj;Pulsar
2018;17000;first;lucknow;57.0;11.8;45000;Bajaj;V15
2017;10000;first;jalandhar;?;11.8;39000;?;?
2020;?;?;mumbai;25.0;42.9;?;KTM;?
2017;19050;first;?;43.0;?;?;Yamaha;?
2007;59000;first;ghaziabad;?;?;15000;?;?
?;73000;?;?;45.0;?;45000;Bajaj;?
2015;?;?;?;40.0;?;?;?;Avenger
2015;30000;first;?;?;19.8;?;?;Classic
?;20000;?;ludhiana;65.0;11.83;?;Hero;CBZ
2006;75000;second;bangalore;?;19.8;50000;?;?
?;?;first;delhi;32.0;27.2;?;Royal-Enfield;Classic
?;59000;first;hyderabad;64.0;13.0;30000;?;Pulsar
2019;16100;?;?;84.0;8.2;?;Hero;?
2009;?;second;?;64.0;13.0;24000;Bajaj;?
2015;?;first;?;35.0;19.8;110000;Royal-Enfield;Classic
?;3000;?;?;35.0;24.6;?;KTM;?
2014;35000;second;indore;?;20.0;?;Hero;Karizma
2010;45000;?;patna;65.0;15.0;25000;?;Pulsar
2012;?;first;?;?;13.0;7500;Bajaj;?
2009;28195;second;gurgaon;?;11.83;?;Hero;CBZ
?;?;first;gurgaon;45.0;17.0;20000;Bajaj;?
2007;18000;first;chennai;65.0;12.92;15000;Bajaj;?
?;20000;first;surat;?;?;60000;?;Duke
2016;?;?;pune;50.0;14.2;50000;Hero;?
2014;?;?;?;55.0;9.0;36000;?;Passion
?;?;?;pune;26.0;?;104000;?;Continental
2013;?;first;hyderabad;?;39.0;160000;Kawasaki;Ninja
2020;3195;?;?;46.4;?;?;?;?
2017;39980;first;?;?;?;135000;?;Himalayan
2002;24000;?;pune;45.0;?;20580;?;?
?;1000;first;delhi;26.0;42.3;257000;KTM;RC
?;11000;first;?;?;19.8;?;Royal-Enfield;?
2016;21500;first;?;63.0;14.0;?;Suzuki;Gixxer
2011;73000;first;?;65.0;12.32;?;?;?
2019;?;first;jaipur;75.0;9.0;50000;?;Super
2019;11000;?;?;?;19.8;190000;Royal-Enfield;Classic
2016;12000;?;chandigarh;35.0;?;155000;KTM;?
1999;20000;second;?;?;19.8;92000;Royal-Enfield;?
2017;?;first;jaipur;?;?;125000;?;?
?;?;second;?;40.0;19.8;90000;Royal-Enfield;Bullet
2015;11250;?;bangalore;63.0;14.0;?;Suzuki;?
?;?;?;?;40.0;?;?;?;Gixxer
?;24000;first;coimbatore;22.0;41.4;240000;?;?
2018;23000;second;mumbai;20.0;?;?;?;?
2016;?;?;hyderabad;42.0;16.7;83000;?;?
2016;?;second;hyderabad;?;16.7;?;Yamaha;YZF-R15
2018;?;first;?;35.0;19.8;?;?;Classic
2016;14321;first;gurgaon;55.0;?;?;Hero;HF
2014;25000;?;?;40.0;24.2;60000;Bajaj;Pulsar
2017;20500;second;delhi;35.0;?;130000;?;?
?;15000;first;chennai;?;19.8;?;Royal-Enfield;?
2013;?;?;jaipur;?;?;32000;?;?
2011;29042;first;bangalore;85.0;?;?;?;Star
?;14000;first;bangalore;?;13.0;70000;?;?
?;?;?;pune;65.0;13.8;?;Hero;CBZ
?;16000;second;?;?;?;180000;?;?
2013;?;?;?;16.0;?;300000;?;Aquila
2012;?;second;?;40.0;19.8;72600;Royal-Enfield;Thunderbird
?;?;?;chandigarh;25.0;39.0;?;Kawasaki;Ninja
2018;?;first;mumbai;20.0;47.0;?;Harley-Davidson;?
?;8500;first;delhi;25.0;42.9;228800;KTM;Duke
2016;15300;second;?;32.0;27.2;?;Royal-Enfield;Classic
2018;?;first;?;42.0;16.0;?;?;YZF-R15
?;87267;?;delhi;?;?;?;?;Discover
?;15000;first;?;45.0;13.0;?;Yamaha;?
2015;?;?;?;?;19.8;106000;Royal-Enfield;Classic
2007;46643;first;agra;65.0;?;12200;?;?
2014;?;first;?;?;27.2;91000;?;Thunderbird
2012;35000;first;chennai;?;?;86200;Royal-Enfield;?
2016;?;second;ahmedabad;?;?;85000;Royal-Enfield;?
2016;26000;?;?;?;19.0;?;?;?
2017;21000;first;?;?;?;?;UM;Renegade
2009;34000;?;?;?;?;15400;Hero;?
?;13700;first;ahmedabad;?;19.8;150000;?;Classic
2014;60000;third;?;?;?;?;Honda;CB
2017;25000;?;?;25.0;?;?;Royal-Enfield;Classic
?;8900;first;mumbai;40.0;?;115000;?;Thunderbird
2014;?;first;delhi;?;?;?;Royal-Enfield;Thunderbird
2016;?;?;jaipur;?;72.68;320000;?;GT650R
2016;33000;first;thane;?;19.8;?;Royal-Enfield;Thunderbird
2012;9821;?;delhi;40.0;19.8;62900;?;Bullet
2016;14900;?;mumbai;32.0;27.2;?;?;Classic
?;?;first;delhi;35.0;?;?;?;?
2009;23000;?;?;?;?;?;?;?
?;10000;?;?;20.0;?;355000;Harley-Davidson;?
2018;17000;first;?;?;11.8;40000;Bajaj;V15
?;51259;?;?;65.0;12.32;7500;?;Discover
?;40000;first;faridabad;75.0;?;15800;Hero;?
?;?;?;gurgaon;60.0;?;28500;Honda;CB
2016;?;?;ahmedabad;?;21.0;?;Bajaj;?
?;35500;first;pune;38.0;21.0;58000;Bajaj;?
?;50000;?;hyderabad;37.0;19.8;110000;Royal-Enfield;?
?;29800;?;bangalore;?;?;?;?;Avenger
2013;?;first;bangalore;40.0;19.8;98700;Royal-Enfield;Thunderbird
2017;?;?;mumbai;43.0;?;98000;?;?
2017;?;first;?;?;?;124000;?;?
?;?;second;delhi;35.0;19.8;124000;?;Classic
?;?;first;?;35.0;19.8;145000;Royal-Enfield;Classic
?;?;?;delhi;?;25.1;?;KTM;?
2018;?;?;?;43.0;?;101000;?;FZ25
2014;45829;first;?;81.0;8.2;?;Hero;?
?;1500;?;delhi;35.0;24.8;170000;UM;Renegade
?;2000;first;delhi;?;8.44;?;Bajaj;?
?;17000;?;?;35.0;19.8;145000;Royal-Enfield;Classic
?;?;first;delhi;?;12.32;?;?;Discover
2017;?;first;?;?;11.8;43000;Bajaj;V15
?;60000;first;?;42.0;16.0;95000;?;?
2018;6000;first;delhi;67.0;8.1;41000;?;?
?;20000;first;bangalore;42.0;16.7;72000;Yamaha;YZF-R15
?;11500;second;delhi;38.0;?;?;?;Pulsar
?;7000;?;ludhiana;35.0;19.8;?;?;?
2018;9400;?;ludhiana;35.0;?;?;?;Classic
2016;12890;?;bangalore;53.0;19.0;?;?;Avenger
?;24000;first;jodhpur;40.0;?;49000;Bajaj;?
?;?;?;?;?;7.7;25000;Hero;HF
2017;?;first;delhi;57.0;11.8;?;?;?
2013;11000;first;delhi;32.0;27.2;102100;Royal-Enfield;?
2015;45220;first;delhi;42.0;?;72300;?;YZF-R15
2019;6500;?;pune;39.4;18.1;?;?;?
2016;?;first;?;?;7.7;43500;?;HF
2019;2000;first;delhi;81.0;?;64000;Hero;Splendor
?;55000;first;delhi;58.0;12.2;?;?;FZS-FI
?;5000;first;?;42.0;16.0;108000;Yamaha;YZF-R15
2017;15000;first;?;35.0;?;129700;UM;Renegade
?;14256;?;bangalore;38.0;?;69837;Bajaj;?
?;15475;first;bangalore;50.0;14.3;58036;Bajaj;?
?;13678;?;bangalore;?;?;58267;Bajaj;?
2016;19033;first;?;35.0;19.8;?;Royal-Enfield;?
2017;8000;?;delhi;65.0;?;?;?;Pulsar
2017;14198;?;delhi;43.0;?;95000;Yamaha;FZ25
?;47200;?;?;40.0;?;125000;?;Thunderbird
?;33540;second;bangalore;?;?;35000;Bajaj;Pulsar
2018;6812;first;mumbai;?;?;500000;Harley-Davidson;Street
2015;2500;first;mumbai;40.0;?;?;Royal-Enfield;Thunderbird
2005;90000;first;delhi;?;19.8;54300;Royal-Enfield;?
2018;?;?;?;?;8.1;?;Bajaj;Platina
2014;7757;second;faridabad;20.0;47.0;?;?;?
2015;2500;first;?;?;?;110000;Royal-Enfield;?
2016;?;?;?;35.0;?;110000;?;Bullet
?;14572;?;bangalore;?;?;69837;?;Pulsar
2015;23159;first;delhi;?;21.0;55000;Bajaj;?
?;49000;first;mumbai;38.0;21.0;?;?;Pulsar
2007;45000;?;?;40.0;?;?;?;Karizma
?;1450;first;delhi;20.0;47.0;?;?;Street
2020;?;?;?;?;14.6;120000;Suzuki;Gixxer
?;40000;first;?;42.0;?;?;?;?
2018;4600;first;chennai;40.0;19.0;78600;Bajaj;Avenger
2012;10000;first;ghaziabad;40.0;19.8;86000;Royal-Enfield;Bullet
?;?;first;?;35.0;19.8;68700;Royal-Enfield;?
2015;18000;second;?;32.0;?;119000;Royal-Enfield;Classic
2014;23800;first;noida;42.0;?;?;Yamaha;YZF-R15
2017;34000;first;chennai;40.0;19.8;?;?;Thunderbird
2013;?;first;?;60.0;?;?;?;Centuro
2010;40000;first;?;?;8.2;21800;?;Passion
?;?;?;?;25.0;27.2;?;Royal-Enfield;?
?;?;first;chennai;?;19.8;120200;?;Thunderbird
2017;7646;?;hyderabad;35.0;?;?;?;?
2017;1700;first;ludhiana;57.0;?;?;?;V15
2018;12000;first;delhi;39.4;18.1;80000;Hero;Xtreme
?;?;?;gurgaon;26.0;29.1;166000;Royal-Enfield;?
2014;?;first;?;35.0;?;81000;Royal-Enfield;Classic
?;19300;first;?;35.0;24.8;120000;UM;?
?;?;first;hyderabad;?;24.8;134400;UM;?
2017;4186;first;?;25.0;70.0;?;?;?
2017;12000;?;?;40.0;19.8;?;Royal-Enfield;?
?;5000;?;chennai;?;?;295000;?;TNT
2015;20000;?;delhi;40.0;?;?;?;Bullet
2015;?;first;?;?;?;110000;KTM;?
2013;?;second;jaipur;?;19.0;50000;?;Avenger
2017;25000;first;?;43.0;20.3;?;Yamaha;?
2017;5600;?;?;?;19.8;115700;Royal-Enfield;?
2018;24000;first;?;?;11.8;40200;?;?
?;15500;first;pune;40.0;14.6;?;Suzuki;Gixxer
2020;?;first;?;58.0;?;?;Yamaha;FZS-FI
2016;?;?;delhi;25.0;?;105000;Royal-Enfield;Electra
?;6200;?;kolkata;?;18.28;?;?;?
?;35000;?;gurgaon;50.0;14.3;42000;Bajaj;?
?;17500;second;pune;?;?;?;Benelli;?
2020;?;?;delhi;55.0;?;69000;Hero;?
2013;?;second;bangalore;68.0;12.32;38000;Bajaj;Discover
?;?;?;faridabad;35.0;19.8;135000;Royal-Enfield;Classic
2017;?;first;bangalore;35.0;19.0;66700;Bajaj;?
?;32000;?;?;57.0;11.8;38000;Bajaj;V15
2015;29000;first;?;20.0;47.0;330000;?;?
2014;38527;first;?;?;14.0;?;?;CB
2017;?;first;delhi;35.0;19.8;125000;Royal-Enfield;?
?;46000;?;?;35.0;?;150000;?;Classic
?;?;first;delhi;18.0;65.0;?;Harley-Davidson;?
2017;?;first;?;25.0;27.2;124500;Royal-Enfield;Thunderbird
2017;9000;?;?;40.0;19.8;150000;Royal-Enfield;Thunderbird
2018;11851;?;delhi;81.0;8.2;?;Hero;?
2019;2447;first;?;?;14.6;100000;?;?
?;28000;first;mumbai;?;18.28;70000;Honda;?
?;?;?;ghaziabad;16.0;74.0;?;Hyosung;Aquila
?;?;first;?;?;?;?;?;?
?;33128;first;?;?;?;60000;Suzuki;?
?;20000;first;mumbai;35.0;?;69999;KTM;?
2018;?;first;jalandhar;35.0;?;135000;Royal-Enfield;Classic
?;?;?;?;26.0;?;124800;?;?
2016;?;first;?;?;24.6;?;KTM;?
?;?;?;?;35.0;?;?;?;Thunderbird
?;9700;?;delhi;35.0;19.8;?;Royal-Enfield;?
2017;4100;first;?;?;?;69000;Bajaj;Avenger
2017;9200;first;chennai;?;?;61500;Bajaj;Avenger
?;25000;second;kalyan;65.0;15.0;?;?;Pulsar
2016;?;first;noida;40.0;19.8;125000;Royal-Enfield;?
2016;?;?;?;25.0;?;?;?;?
2020;?;?;bangalore;35.0;?;215000;Royal-Enfield;?
2018;16000;first;rajkot;?;?;?;?;Classic
2013;68000;first;pune;?;?;80000;Yamaha;YZF-R15
2017;?;first;?;?;?;130000;Royal-Enfield;Classic
2014;64000;second;hyderabad;45.0;?;?;Bajaj;Pulsar
2017;?;first;?;?;19.8;130000;?;?
?;?;second;?;35.0;19.8;72000;Royal-Enfield;Classic
2014;40000;first;delhi;83.0;8.25;?;Honda;?
2018;?;first;?;35.0;24.8;145000;UM;Renegade
2010;?;first;?;?;?;17250;?;Discover
?;16000;first;delhi;40.0;14.6;39100;Suzuki;Gixxer
?;?;first;delhi;35.0;19.8;130000;Royal-Enfield;Classic
2018;?;first;ludhiana;42.0;16.7;?;?;YZF-R15
?;8000;first;?;32.0;27.2;120000;?;Classic
2014;21000;first;?;?;?;?;?;?
?;37000;?;kolkata;50.0;9.0;60000;?;Glamour
?;47318;first;thane;30.0;?;?;Royal-Enfield;Thunderbird
2015;17000;first;delhi;35.0;25.0;?;KTM;?
2015;?;first;mumbai;32.0;27.2;?;?;Classic
?;25181;?;bangalore;26.0;?;230000;KTM;?
2014;39000;third;?;25.0;?;99000;Royal-Enfield;?
2015;?;?;?;40.0;14.6;50000;?;?
?;?;?;mumbai;?;21.0;?;Bajaj;Pulsar
2018;?;?;nagpur;53.0;19.0;?;?;?
?;?;?;bangalore;53.0;19.0;?;?;Avenger
2017;?;first;chennai;?;?;125000;Benelli;TNT
2015;41036;first;delhi;25.0;?;?;Royal-Enfield;Bullet
2018;?;first;jaipur;22.0;33.0;?;?;Apache
?;?;?;?;?;42.9;220000;KTM;Duke
?;10878;first;kolkata;53.0;?;61500;Bajaj;Avenger
2016;14367;first;?;55.0;11.0;28000;Hero;Ignitor
?;12331;second;?;53.0;14.0;26000;Hero;Hunk
?;30000;second;delhi;?;?;36900;Royal-Enfield;?
2018;16445;?;?;40.0;14.6;88187;?;Gixxer
2019;?;?;?;?;19.8;150000;?;Thunderbird
2013;20000;third;mumbai;35.0;25.0;70000;KTM;Duke
?;36000;?;mumbai;53.0;19.0;70000;Bajaj;Avenger
?;19980;?;jaipur;?;?;?;Hero;Passion
2017;30900;first;chandigarh;65.0;17.0;69000;Bajaj;?
?;?;first;?;?;14.2;?;?;?
?;?;?;kolkata;35.0;19.8;137000;Royal-Enfield;Classic
?;?;first;delhi;35.0;19.8;?;Royal-Enfield;Classic
2015;25555;?;delhi;?;19.8;90000;Royal-Enfield;?
?;?;first;?;?;19.8;?;?;Thunderbird
2010;60000;second;bangalore;65.0;15.0;28000;Bajaj;Pulsar
?;?;?;?;38.0;21.0;80100;Bajaj;?
2019;?;first;?;35.0;19.8;120000;?;Bullet
2015;?;third;bangalore;25.0;?;110000;Royal-Enfield;?
