riga;nome attributo;valore da imputare;valore imputato
11;high_school;Word of God Christian Academy;Eleanor Roosevelt High School
2823;height_cm;203.0;?
716;weight_kg;75.0;?
856;weight_kg;109.0;?
2814;League;NBA;Greek-HEBA-A1
3187;draft_team;Indiana Pacers;?
393;League;NBA;?
486;weight_kg;85.0;?
875;Player;Pat Garrity;?
1788;high_school;West Memphis High School ;?
1260;high_school;Crossroads School;?
1497;weight_kg;88.0;?
1805;weight_kg;113.0;?
2398;PTS;203;?
942;weight_kg;107.0;?
752;League;NBA;?
718;PTS;202;1383
1538;birth_year;1987.0;?
1534;draft_team;Chicago Bulls;?
890;high_school;Southwestern High School;Isidore Newman School
1287;Season;2016 - 2017;?
2074;PTS;1139;?
582;Team;MIN;?
100;League;NBA;?
2155;League;Polish-TBL;Euroleague
1567;draft_team;Charlotte Hornets;?
83;weight_kg;85.0;?
1468;draft_team;Boston Celtics;?
2935;weight_kg;95.0;?
2076;Player;Michael Carter-Williams;?
1638;high_school;Dunbar High School;?
1427;Season;2005 - 2006;?
139;Stage;Regular_Season;?
20;Player;Walter McCarty;?
239;PTS;684;?
3054;birth_year;1997.0;?
2909;draft_team;New Orleans Pelicans;?
2892;Season;2016 - 2017;?
672;Stage;International;?
2221;Team;ATL;?
189;weight_kg;95.0;?
2362;draft_team;Atlanta Hawks;?
1180;height_cm;193.0;?
2525;weight_kg;88.0;?
1638;Season;2010 - 2011;?
189;Stage;Regular_Season;?
138;Player;Zach LaVine;?
390;birth_year;1978.0;?
3138;League;NBA;Serbian-KLS
346;Stage;Regular_Season;?
2820;Season;1999 - 2000;?
764;birth_year;1972.0;?
166;League;NBA;NBA
2357;high_school;Westchester High School;?
2337;weight_kg;113.0;?
1351;weight_kg;100.0;?
1844;Player;Draymond Green;Klay Thompson
3038;Stage;Playoffs;?
1409;high_school;Emery County High School;?
241;Player;Bobby Portis;Colton Iverson
801;high_school;William Howard Taft High School;?
894;weight_kg;100.0;?
2108;high_school;Martin Luther King High School;?
614;Team;TOR;?
3026;height_cm;196.0;?
323;weight_kg;121.0;?
1922;PTS;2045;?
597;PTS;71;?
1420;PTS;1146;?
645;Player;Matt Barnes;?
299;birth_year;1980.0;?
3116;PTS;598;?
2800;Stage;Playoffs;?
683;weight_kg;91.0;?
2334;birth_year;1978.0;?
2462;Player;Sean Rooks;Lawrence Funderburke
25;weight_kg;84.0;?
964;draft_team;Seattle SuperSonics;?
1458;weight_kg;84.0;?
335;Season;2001 - 2002;?
850;draft_team;Indiana Pacers;?
520;draft_team;Memphis Grizzlies;?
1977;weight_kg;102.0;?
87;draft_team;New Jersey Nets;?
2784;birth_year;1974.0;?
2506;height_cm;191.0;?
3082;weight_kg;86.0;?
687;height_cm;206.0;?
1645;nationality;United States;United States
1410;Team;LAL;?
218;birth_year;1982.0;?
1291;draft_team;Los Angeles Lakers;?
137;draft_team;Toronto Raptors;?
863;Player;Eric Snow;?
3192;weight_kg;88.0;?
1036;PTS;21;?
3197;high_school;James Madison High School;?
2129;high_school;The Colony High School;Central High School
2131;height_cm;196.0;229.0
206;Stage;International;?
2584;Stage;Regular_Season;?
1083;weight_kg;84.0;?
2435;Player;Keyon Dooling;?
3171;nationality;United States;Canada / Bahamas
1206;draft_team;Seattle SuperSonics;?
2526;PTS;125;?
2964;weight_kg;102.0;?
1049;height_cm;213.0;?
919;birth_year;1979.0;?
81;PTS;41;?
2643;Stage;Regular_Season;?
2934;Season;2012 - 2013;?
1461;high_school;George Washington High School;?
960;birth_year;1992.0;?
493;height_cm;201.0;?
2304;League;NBA;?
1476;birth_year;1980.0;?
