30;shortname;RSM
1289;points;16
1788;circuit_name;Brno
2683;points;11
1346;shortname;CAT
501;points;25
1654;bike_name;Honda
523;team_name;LCR Honda MotoGP
216;team_name;Blusens by Paris Hilton Racing
1397;circuit_name;Catalunya
600;year;2019
1117;shortname;GBR
2251;country;IT
2817;number;27.0
972;year;2016
2883;year;2009
2300;country;US
1348;circuit_name;Brno
288;country;MY
1951;country;ES
2059;position;4
1461;circuit_name;Motegi
2377;circuit_name;Misano
1311;year;2006
1473;team_name;Repsol Honda Team
1428;category;MotoGP
1736;team_name;Elit Grand Prix
2533;bike_name;Honda
882;country;ES
2589;bike_name;Kalex
2239;bike_name;Kalex
691;shortname;TUR
2805;country;IT
60;category;125cc
888;bike_name;KTM
2485;circuit_name;Aragon
1299;circuit_name;Silverstone
1392;team_name;Emmi - Caffe Latte Aprilia
2028;bike_name;Kalex
2050;points;25
665;circuit_name;Mugello
2285;bike_name;Kalex KTM
790;team_name;Viessmann Kiefer Racing
2123;category;Moto2
835;team_name;Marc VDS Racing Team
526;circuit_name;Mugello
752;country;IT
2805;points;13
801;rider_name;Bagnaia Francesco
2965;category;MotoGP
1161;category;125cc
1257;rider_name;Simeon Xavier
2995;circuit_name;Buriram
1147;bike_name;Aprilia
1744;rider_name;Folger Jonas
1606;rider;2603
1666;points;11
464;number;26.0
1646;team_name;Master - MVA Aspar Team
1098;category;125cc
1788;bike_name;Yamaha
439;points;11
648;number;65.0
1553;bike_name;Honda
439;year;2021
1913;category;125cc
756;team_name;Gauloises Yamaha Team
148;year;2007
391;category;MotoGP
2058;circuit_name;Brno
1867;points;20
1574;position;1
596;team_name;Estrella Galicia 00
2176;team_name;Telefonica Movistar Honda 250cc
2481;points;20
1587;team_name;Red Bull KTM GP250
28;category;Moto3
717;bike_name;Aprilia
1585;bike_name;Suter
1287;circuit_name;Estoril
2537;number;36.0
846;category;MotoGP
1703;category;MotoGP
2866;team_name;Pramac Racing
2229;team_name;Red Bull KTM Ajo
1247;year;2011
123;points;13
1049;rider_name;Dovizioso Andrea
1911;position;4
2155;number;12.0
662;shortname;SPA
2433;shortname;CZE
2852;country;IT
2192;position;3
6;bike_name;Honda
1550;team_name;Metis Gilera
867;number;94.0
2763;category;MotoGP
800;shortname;DOH
550;country;IT
2288;position;3
2701;country;IT
104;rider;2157
376;number;9.0
174;year;2014
1195;rider_name;Pedrosa Dani
1004;team_name;Movistar Yamaha MotoGP
727;team_name;Repsol Honda Team
897;category;Moto2
1646;year;2006
469;country;ES
295;position;5
848;year;2012
2938;shortname;SPA
2320;shortname;ITA
2692;country;FR
1105;shortname;CZE
1995;position;3
124;category;MotoGP
1484;rider_name;Iannone Andrea
1416;country;IT
2195;rider_name;Faubel Hector
279;rider_name;Bautista Alvaro
1081;number;14.0
530;number;14.0
491;category;MotoGP
2614;team_name;Ducati Marlboro Team
1018;rider_name;Bayliss Troy
1080;circuit_name;Ricardo Tormo
85;shortname;ITA
381;points;20
2344;number;44.0
1197;position;4
1204;position;1
1434;position;4
779;category;Moto3
607;category;MotoGP
482;shortname;CZE
1241;rider_name;Marquez Marc
1276;number;27.0
1426;circuit_name;Losail
1117;number;42.0
1156;circuit_name;Le Mans
1249;year;2018
516;circuit_name;Brno
343;country;IT
1144;year;2019
2600;country;JP
2500;team_name;Team Calvo
1154;shortname;RSM
2777;circuit_name;Silverstone
947;rider;2288
1315;bike_name;Honda
840;rider;2293
901;shortname;CAT
1099;category;MotoGP
939;number;93.0
1045;shortname;TUR
166;circuit_name;Le Mans
2377;number;5.0
1604;position;1
1230;rider_name;Rossi Valentino
1131;points;25
2309;rider_name;Melandri Marco
1730;year;2008
320;points;11
300;rider_name;Stoner Casey
2822;category;MotoGP
2850;number;8.0
2621;year;2015
1407;year;2010
2760;shortname;ITA
1906;country;FR
2395;circuit_name;Mugello
2159;category;MotoGP
446;points;20
2525;points;11
119;points;13
158;year;2009
2349;points;11
1633;rider;2445
626;points;20
679;shortname;AUS
2931;category;MotoGP
166;category;MotoE
884;position;4
882;number;39.0
1695;rider;2450
2945;year;2020
150;points;13
2713;country;AU
1736;position;5
2159;position;2
2584;circuit_name;Brno
2730;country;ES
634;team_name;Repsol Honda Team
1323;country;IT
2861;bike_name;Kalex
982;country;FR
2154;team_name;Red Bull KTM GP 125
1212;team_name;Ducati Marlboro Team
2146;points;11
1829;number;19.0
1348;team_name;Derbi Racing Team
2397;position;5
2856;category;MotoGP
1895;country;ES
156;bike_name;Aprilia
2105;number;26.0
833;circuit_name;Texas
2157;year;2013
933;points;16
1733;year;2012
1877;year;2007
2165;rider;2563
1944;country;US
2728;rider;2015
1273;category;Moto2
454;points;11
1474;country;IT
930;position;1
880;circuit_name;Misano
2372;bike_name;Speed Up
878;category;Moto2
1700;rider_name;Arenas Albert
1742;category;125cc
1801;year;2016
1790;rider_name;Dovizioso Andrea
2400;position;4
454;number;18.0
715;number;72.0
998;points;11
2722;country;ES
1664;circuit_name;Rio Hondo
281;category;Moto2
1731;country;ES
997;rider;2075
1626;number;5.0
2077;position;4
485;country;JP
311;position;4
2638;rider;2471
402;category;Moto3
2126;shortname;SPA
1081;rider_name;Arbolino Tony
565;bike_name;KTM
203;circuit_name;Assen
1086;team_name;Fiat Yamaha Team
2217;team_name;Technomag carXpert
2374;points;11
1484;rider;2158
667;position;1
2534;points;20
949;category;MotoGP
2853;number;24.0
1745;number;38.0
617;circuit_name;Ricardo Tormo
1859;shortname;CHN
674;year;2019
824;rider;2517
801;position;1
143;number;1.0
589;team_name;Racing Team Germany
2585;circuit_name;Motegi
2874;circuit_name;Le Mans
121;country;IT
2212;number;23.0
2479;shortname;ITA
1283;rider_name;Bagnaia Francesco
475;rider_name;Loi Livio
2293;country;ES
2111;position;1
1839;bike_name;Kalex
1071;position;5
227;rider;2564
1489;country;DE
1405;team_name;JIR Moto2
2046;category;Moto3
319;country;DE
1599;rider;2429
2600;rider;2284
1894;year;2010
1810;country;ES
1293;category;Moto2
1806;position;3
982;number;5.0
1246;points;16
1554;position;5
306;category;Moto2
1076;year;2010
1272;bike_name;Aprilia
2348;country;SM
1121;rider_name;Dovizioso Andrea
2156;bike_name;Yamaha
964;team_name;Team Scot
2222;position;3
573;category;250cc
1574;number;41.0
1498;shortname;VAL
978;country;JP
2061;category;MotoGP
1045;country;CH
2527;bike_name;KTM
1006;category;Moto2
1680;shortname;GBR
1270;points;20
2557;rider_name;Mir Joan
755;rider_name;Antonelli Niccolo
2082;year;2005
1888;rider;2064
2541;shortname;AUS
2232;year;2011
1489;number;6.0
973;rider;2470
1350;rider;2218
426;position;4
679;country;FI
817;rider;1981
637;circuit_name;Le Mans
2404;points;13
2337;number;46.0
843;points;25
208;category;125cc
1451;country;ES
1566;points;11
73;category;MotoGP
2517;year;2021
2285;year;2013
2684;number;40.0
1833;points;20
2900;category;Moto3
2253;position;4
2179;number;14.0
2942;team_name;SKY Racing Team VR46
23;rider_name;Cortese Sandro
1515;number;26.0
1362;category;Moto3
827;shortname;JPN
1871;year;2019
36;bike_name;Honda
1377;bike_name;Speed Up
1733;rider;2429
1112;position;3
1886;country;FI
