Verna Bloom;?;?;1973;609;?;?
John Travolta;nm0000237;I Am Wrath;2016;?;5.4;tt3212232
?;nm0788340;Good Boy!;?;4088;?;tt0326900
Tom Sizemore;nm0001744;Secrets of Deception;?;?;4.2;tt5451640
?;?;?;?;717;4.9;tt0169376
?;?;?;1995;28993;7.1;?
Catherine Deneuve;?;Le cancre;?;?;5.4;?
?;?;?;?;?;?;tt3415992
Kristin Chenoweth;nm0155693;?;2015;42663;7.1;tt2452042
?;nm0893941;Backroads;?;?;6.2;?
?;?;Lion;2016;217076;?;?
Maury Chaykin;?;?;?;?;?;?
Paul Sorvino;nm0000649;?;2004;1462;7.6;?
?;?;Sleepless in Seattle;1993;162254;6.8;tt0108160
?;nm0336335;?;1951;345;?;?
?;?;?;?;43212;4.8;?
?;nm0743304;Novocaine;2001;10699;5.8;tt0234354
?;?;?;1999;?;5.8;tt0177215
?;?;Dead Women in Lingerie;1990;140;?;tt0101676
Heather Graham;?;?;1990;?;?;tt0099819
?;nm0000442;The Blood of Heroes;?;?;?;?
?;nm0063944;Aloha;?;63164;5.4;?
?;nm0000211;?;1986;?;?;tt0091159
Arielle Kebbel;nm0444223;?;2006;38294;?;tt0429591
Sterling Hayden;nm0001330;Hellgate;1952;?;6.4;tt0044698
?;nm0001141;The Bramble Bush;1960;173;5.6;?
?;?;?;?;?;?;tt0926084
?;?;The Snowman;2017;59151;?;tt1758810
?;?;?;?;?;?;?
Drew Barrymore;?;?;1989;?;5.8;tt0098283
Renee O'Connor;nm0640488;Stone Cold;?;7129;?;?
?;nm0818880;Stone & Ed;?;?;2.0;tt0451214
Nicole Eggert;nm0001176;Loaded;2008;2769;4.5;tt0893406
?;nm0000093;No Man's Land;1987;?;?;?
Frances Barber;nm0053384;Castaway;1986;?;5.8;?
?;?;Legends of the Fall;1994;151144;7.6;?
?;?;?;2012;282;?;?
?;nm0310966;?;?;68532;?;tt1366344
?;nm3254274;Peelers;?;1820;4.1;?
?;?;?;?;42761;5.9;tt1046163
?;?;Cyborg 2087;?;431;5.3;?
?;?;Getting to Know You;2020;?;?;?
Sarah Michelle Gellar;nm0001264;I Know What You Did Last Summer;1997;?;5.7;tt0119345
Judd Nelson;nm0000555;?;1991;?;?;tt0102526
Swoosie Kurtz;?;Sleep Easy Hutch Rimes;?;246;?;tt0222375
?;nm2334994;Come True;2020;2996;?;?
Uma Thurman;nm0000235;The Avengers;1998;?;3.8;tt0118661
Daniel Craig;?;?;?;3990;?;tt0323298
?;?;22 Chaser;?;?;5.3;?
Kevin J. O'Connor;?;Virtuosity;?;28438;5.6;?
Alan Ford;nm0285495;The Smoke;?;322;?;?
Melanie Griffith;nm0000429;Fear City;1984;?;5.7;tt0087247
?;nm1240448;Mobile Suit Gundam: The Origin III - Dawn of Rebellion;?;328;8.0;tt5871184
Lin Shaye;?;The Black Room;2017;?;3.3;?
?;nm0429363;?;2012;275161;?;tt1735898
Linus Roache;?;Barry;2016;?;?;?
Yannick Bisson;?;?;2008;?;5.0;tt0985047
Eddie Albert;?;The Concorde... Airport '79;1979;5736;4.5;tt0078740
Annabella Sciorra;?;Find Me Guilty;2006;33126;7.0;tt0419749
?;nm0001457;?;?;16885;7.5;?
?;?;Jackson County Jail;?;1064;6.2;?
?;nm0768334;?;1960;1287;?;?
?;?;?;1995;53324;7.9;?
Ashton Sanders;nm5480894;Native Son;2019;2112;5.8;?
?;nm0000981;?;1966;6027;?;tt0059557
David Andrews;?;Arthur Newman;2012;7024;?;?
?;?;Morris from America;?;5084;6.2;tt3652862
?;nm2684036;?;?;464;6.2;tt0795371
?;nm1640523;?;?;?;4.8;tt9241780
Mitchell Ryan;?;?;1993;?;6.6;tt0107144
?;nm1613839;?;2005;555249;7.7;tt0330373
Robert Kazinsky;nm2059117;?;2018;?;?;?
Melissa George;?;?;?;?;6.6;tt0398017
?;?;?;?;242474;8.2;tt12361974
?;nm1071252;Curious George;?;15646;6.5;tt0381971
Christopher McDonald;?;Best of the Best 3: No Turning Back;?;1970;?;tt0112483
John Hurt;nm0000457;?;?;?;7.7;tt0926084
?;nm0000698;?;?;?;?;tt0071230
Zohar Shtrauss;?;?;?;?;7.1;tt0834955
?;?;Midsummer Dream;2005;?;?;?
Talia Balsam;nm0051104;?;1987;?;6.3;tt0093253
Janet Leigh;nm0001463;Touch of Evil;1958;?;?;tt0052311
?;?;?;?;18514;5.3;?
?;?;?;1988;1464;?;tt0096464
John Ratzenberger;?;Hanover Street;?;?;?;?
Olivia Newton-John;nm0000556;It's My Party;1996;?;?;?
Richard Boone;nm0095524;?;1951;?;?;?
?;nm0000554;Angel;2007;?;5.8;?
John Benjamin Hickey;?;?;?;?;7.1;tt9733388
Michael Berryman;?;?;?;?;?;tt0098382
Sasha Roiz;?;?;?;126625;?;tt0450232
Harold Gould;?;?;1964;?;7.2;tt0058329
Paz Vega;?;?;2010;3029;?;tt1571402
?;?;Girl Fever;2002;2398;?;tt0265010
David Leon;?;Walking with the Enemy;2013;2013;6.4;?
?;?;?;?;13328;?;?
?;nm0794896;5 Flights Up;?;?;?;?
Liam Neeson;?;Ordinary Love;2019;3163;?;tt6012380
Al Pacino;?;Frankie and Johnny;1991;29521;6.8;?
Rachel Weisz;nm0001838;The Favourite;2018;176187;?;?
?;?;Strange Lady in Town;?;452;6.3;tt0048665
Robert Duvall;nm0000380;?;2007;?;?;tt0498399
Janet Varney;nm1661282;Judy Moody and the Not Bummer Summer;2011;2947;4.3;tt1547230
?;nm0051509;?;?;114897;?;tt1201167
?;?;?;?;?;5.8;tt2126357
Melissa Sue Anderson;?;Crazy Eights;2006;?;?;tt0470993
?;?;30 Minutes or Less;?;?;6.1;tt1622547
?;nm2319871;?;?;?;?;?
?;nm1935086;Avengers: Endgame;2019;?;?;?
Blythe Danner;nm0001100;?;?;4119;?;?
Jean Seberg;?;?;1963;?;6.8;?
?;?;Beautiful Ohio;?;467;?;tt0479275
?;nm0929795;A Woman of Distinction;?;363;6.6;tt0043141
Joey Lauren Adams;nm0000725;?;?;?;?;tt0107889
?;?;?;1996;?;5.4;?
Ian Bannen;?;?;1964;?;6.0;?
?;nm0002017;I'll Cry Tomorrow;1955;?;7.2;tt0048191
Ashley Madekwe;nm0534772;How to Lose Friends & Alienate People;?;67956;?;tt0455538
Timothy Olyphant;?;?;2007;?;7.1;tt0337978
Michael Madsen;?;?;?;?;?;tt9605894
Anson Mount;nm0609845;?;?;?;6.5;?
?;?;?;2014;?;?;tt1408253
?;?;Dark Games;?;?;?;?
Ricardo Montalban;?;My Man and I;1952;?;6.4;?
Terry Serpico;?;Mine 9;2019;4255;6.4;?
Debi Mazar;?;?;?;?;6.6;tt0102175
?;?;Glass Trap;?;?;?;?
?;nm0665473;Rebecca;?;?;6.0;tt2235695
?;nm0004920;Wild America;?;?;6.4;tt0120512
Gia Carides;?;?;1984;145;6.7;?
Rip Torn;nm0001800;?;?;19083;?;?
?;nm1377561;The Covenant;2006;?;?;tt0475944
?;?;Wanderlust;2012;72554;5.6;?
?;?;?;?;29081;8.0;tt0106469
?;nm0001446;High School Confidential!;1958;858;6.2;tt0051724
?;nm0424800;The Planet of Junior Brown;?;271;6.1;?
Julie McNiven;?;?;2007;?;?;?
Jeffrey Combs;nm0001062;?;?;?;4.4;?
Jean Smart;?;Life Itself;?;?;?;?
?;?;?;?;?;7.6;?
Tom Hanks;?;?;1995;?;7.6;tt0112384
Robert Reed;?;?;?;1054;?;tt0061796
?;nm0534635;Rocketman;2019;?;7.3;tt2066051
Marc Evan Jackson;?;?;2009;?;?;tt1135525
Bryan Brown;?;Risk;2000;498;6.0;?
?;?;?;?;824295;8.1;tt0198781
Elizabeth Reaser;?;?;?;?;6.7;?
Maria Grazia Cucinotta;nm0002029;Abbronzatissimi 2 - Un anno dopo;1993;?;3.5;?
?;?;?;?;68723;?;?
?;nm0001771;A Town Called Hell;?;605;?;?
John Cusack;?;?;2013;16945;?;?
?;nm0394438;?;1942;115;?;?
?;nm1440281;?;?;127;?;?
Timothy Bottoms;?;Elephant;2003;86563;?;?
?;?;Sex and Breakfast;?;4171;4.8;tt0837803
?;nm0301381;?;2015;?;5.2;?
?;nm0000298;?;?;?;5.8;tt5719700
Richard Erdman;?;The Pagemaster;?;21390;?;tt0110763
Victor Rasuk;nm0711559;Godzilla;?;384854;6.4;?
Dick Van Patten;?;Opposite Day;2009;?;4.1;?
?;?;Dying Young;1991;?;6.1;tt0101787
?;nm1925239;?;?;10915;?;?
Jonny Lee Miller;nm0001538;?;2000;5121;6.5;?
Lorenza Izzo;nm4448022;?;2019;?;?;?
Valente Rodriguez;?;The Big Squeeze;?;?;5.1;tt0115680
Abby Elliott;nm2212031;?;?;215472;6.2;tt1411238
?;?;The Cross and the Switchblade;1970;?;?;tt0068428
?;?;?;2011;?;?;?
?;?;?;2019;5907;?;?
?;?;Spider-Man 2;2004;549437;7.3;?
Giovanni Ribisi;nm0000610;?;2018;?;?;?
David Clennon;nm0166359;?;2013;?;4.7;tt2507280
?;?;The Singing Detective;2003;8196;?;?
?;?;?;1948;?;6.7;?
Bruce Davison;nm0001117;Last Rampage: The Escape of Gary Tison;?;?;?;tt5833186
Catherine Mary Stewart;?;?;?;275;4.7;?
Stuart Pankin;?;Arachnophobia;?;63823;?;tt0099052
?;?;?;2016;?;6.5;tt3281960
?;nm0403652;Remember the Titans;?;?;?;tt0210945
?;?;?;?;5222;?;?
?;nm0000980;?;2018;?;5.5;?
Shioli Kutsuna;?;Murder Mystery;?;?;?;tt1618434
Michael Welch;?;?;2010;230069;?;?
Quinton Aaron;nm2466842;?;2017;?;?;tt4568466
?;?;?;1938;?;?;tt0030396
?;?;?;?;?;4.1;tt0477051
?;nm0734039;Madame Hyde;?;1332;?;tt5338644
Anna Kendrick;?;?;?;384035;?;?
Robert Wagner;?;No Vacancy;?;?;5.0;?
?;nm0001290;?;?;?;?;tt0097531
Jennifer Garner;?;The Invention of Lying;?;?;?;?
?;?;The Majestic;2001;52687;6.9;?
Nat Faxon;nm0269542;Slackers;?;13880;?;?
?;nm0546797;?;2015;?;?;tt3121332
?;?;?;2009;3422;5.8;tt1151410
Don Ameche;?;Ramona;?;272;?;tt0028158
?;nm0148418;?;?;?;4.9;?
Alicia Leigh Willis;?;Anywhere But Here;1999;?;6.2;tt0149691
?;?;Takers;?;58457;?;tt1135084
?;?;Goin' South;1978;6650;?;tt0077621
Dennis Hopper;nm0000454;?;1979;?;?;tt0078788
?;nm3931538;All Stars;?;289;?;tt3113448
Brian George;nm0313364;?;?;?;?;?
?;?;13 Sins;2014;?;?;?
Kristy McNichol;nm0001531;The End;1978;?;6.2;tt0077504
Philip Michael Thomas;?;?;?;392;?;?
Hiam Abbass;nm0007814;?;?;10142;6.8;tt0762121
Sofia Black-D'Elia;?;Project Almanac;2015;76695;?;?
Gary Cooper;nm0000011;Mr. Deeds Goes to Town;1936;?;7.9;tt0027996
John Diehl;?;Foxfire;?;?;?;tt0116353
?;?;Mantervention;?;?;4.8;tt2318268
?;?;?;?;94171;?;tt2357129
Billy Bob Thornton;?;Chopper Chicks in Zombietown;?;?;?;?
Michael Pare;?;City of Lies;2018;6908;?;tt2677722
Paul McGillion;?;Skyscraper;?;?;?;tt5758778
?;nm0469823;?;2006;3216;?;?
?;?;?;2004;327;?;tt0375172
Graham Greene;?;Where the Spirit Lives;?;228;7.1;?
Catherine Schell;nm0770711;The Return of the Pink Panther;?;?;7.1;?
Robert Cummings;?;?;1942;?;7.1;tt0035279
Katie Johnson;?;?;1957;?;?;?
Brooke Burns;?;?;2008;2454;6.4;?
Cara Delevingne;nm5353321;Kids in Love;?;1650;?;tt3215826
?;?;?;?;7061;?;?
Ralph Fiennes;nm0000146;Schindler's List;1993;?;8.9;tt0108052
Naveen Andrews;nm0004710;The Brave One;?;58705;6.7;?
?;?;My Pal Gus;?;157;?;tt0044939
Jamie Chung;?;?;2015;?;?;tt3339354
?;nm0888468;Turning Tide;2013;?;?;tt2165236
?;?;?;1997;?;4.9;?
?;?;This Is My Life;?;1127;6.2;?
?;?;?;1984;?;6.6;tt0089161
?;nm2017048;?;2016;?;?;?
?;nm0132610;Kicking & Screaming;?;?;?;tt0384642
Wes Bentley;?;?;?;1268;6.1;tt2316868
?;?;Missionary Man;2007;2278;?;?
Peter Boyle;nm0001967;?;1996;?;?;tt0119672
?;nm0541909;?;?;?;?;tt0199054
?;nm0000276;The Dramatics: A Comedy;?;459;4.7;tt2633666
Sarah Shahi;?;?;2009;22738;6.7;?
Raymond Burr;?;?;?;?;?;?
Wade Williams;?;?;2002;1084;?;?
Carole Lombard;nm0001479;?;1937;?;?;?
?;?;Larry Gaye: Renegade Male Flight Attendant;?;?;4.5;?
Bobby Driscoll;nm0237985;Melody Time;1948;?;6.3;?
?;?;The Ring;?;?;7.1;tt0298130
?;?;The Babymakers;?;?;?;tt0835418
Jay O. Sanders;?;?;?;?;5.5;?
Louise Fletcher;?;?;2011;?;5.3;tt1747967
?;?;Small Time;2014;?;6.0;tt2310109
Lexi Ainsworth;nm1943692;?;?;50388;6.1;?
?;nm2868110;?;2015;?;6.0;?
?;?;?;2007;?;?;?
Julie Delpy;nm0000365;?;2012;?;?;?
?;?;Beau Geste;1966;?;?;tt0060155
?;?;?;1987;23787;7.3;?
Jackie Earle Haley;nm0355097;All the King's Men;?;?;6.2;tt0405676
?;nm0000603;?;1997;788;7.0;tt0119033
?;nm0491590;Born on the Fourth of July;?;99176;7.2;tt0096969
?;nm7692698;Knives Out;?;476615;?;?
Kathleen Munroe;?;The Car: Road to Revenge;2019;?;4.0;?
Yuri Lowenthal;?;?;2018;?;?;tt8223844
?;?;Sea of Love;1989;?;?;?
?;?;?;1993;?;3.9;?
Malcolm McDowell;?;?;1982;?;?;?
?;nm0000882;God's Offices;2008;240;6.0;tt1182257
?;?;?;1991;?;?;tt0102500
Tom Waits;?;The Old Man & the Gun;2018;41112;6.7;tt2837574
?;nm0000838;Final Move;?;421;3.8;tt0460796
Alan Hale Jr.;nm0001308;?;1952;250;6.9;tt0045307
Callie Thorne;nm0861361;?;2001;?;?;tt0253586
?;?;Someone Marry Barry;?;?;5.8;tt1978532
Kathleen Wilhoite;nm0001849;?;2013;?;5.9;tt1946310
?;nm0461455;?;1961;?;5.9;?
?;?;?;2012;?;?;?
?;nm0104114;?;2016;18741;5.1;tt3835080
?;?;?;2020;?;5.3;tt7661376
Ashley Judd;nm0000171;Insurgent;?;?;6.2;?
Dustin Ybarra;?;Beware the Gonzo;2010;1596;6.3;tt1412442
Charles Napier;nm0621008;Melvin and Howard;1980;4464;6.8;tt0081150
Rachel DiPillo;?;Recovery;2016;1722;4.5;?
?;?;?;?;?;?;tt0222024
?;nm0132685;?;?;133;?;?
?;nm0070767;Space Ninjas;2019;107;3.7;?
Bud Cort;nm0001069;Maria's Lovers;?;2320;?;?
Blake Clark;?;?;?;?;4.7;?
?;nm0141697;?;1984;?;7.2;tt0088286
?;nm0002326;Gangster Land;2017;1379;4.4;?
Kelly McCormack;?;?;2016;?;?;tt4181052
Pamela Reed;?;Proof of Life;2000;55091;6.2;?
?;?;Gladiator;2000;?;?;tt0172495
Ann Magnuson;nm0005174;?;?;30388;?;?
?;nm0149226;Libera me;?;?;?;tt0289278
?;?;?;2005;234392;?;tt0432348
Travis Fimmel;?;The Baytown Outlaws;?;?;6.4;?
?;nm0001128;No Way Out;?;1172;6.8;?
Daniel Roebuck;?;Jack and the Beanstalk;2009;1722;4.7;tt1079968
Emily Atack;nm3038143;Iron Sky: The Coming Race;2019;8916;5.0;tt3038708
?;nm0506405;Father of the Bride;1991;69525;6.5;tt0101862
Brigitte Nielsen;nm0000557;?;1988;229;?;?
Harry Carey Jr.;?;UFOria;1984;395;?;tt0081674
?;nm0000295;?;?;190768;?;tt0401855
?;?;The Last Island;?;121;6.3;?
Janet McTeer;?;Wuthering Heights;1992;?;?;?
?;?;?;?;22369;?;tt2243389
Ryan Guzman;?;?;2015;7376;?;tt3614530
?;nm0903272;?;?;316;5.4;tt0098557
?;nm0468957;?;1988;53719;?;tt0092493
?;?;A Million Little Pieces;?;?;6.2;?
Fred MacMurray;?;Day of the Badman;?;372;6.4;?
Lance Henriksen;nm0000448;?;1989;495;?;tt0095311
Joshua John Miller;?;?;?;8374;?;?
?;nm0000002;?;1999;129;5.7;?
?;nm2244852;?;2016;?;6.3;tt5671316
?;?;?;2016;?;7.4;tt4975722
?;nm2200639;?;?;142064;5.4;tt2191701
?;nm0000792;?;?;?;6.4;tt0944101
?;?;Avatar;2009;?;7.8;?
?;?;?;?;143693;7.7;?
Jack Bannon;nm1827142;?;2014;693499;8.0;tt2084970
?;?;?;?;?;?;tt2017020
?;nm0492373;?;2006;?;?;?
?;nm0608632;?;1997;541;4.6;tt0117217
Siobhan Fallon Hogan;nm0266441;Dogville;?;?;?;?
?;?;Ch/B;2014;478;?;?
?;?;The Trouble with Mistletoe;2017;?;6.3;?
Veronica Cartwright;nm0001021;?;?;?;5.3;?
Steven Bauer;nm0000874;Forever Lulu;2000;?;?;?
Paul Newman;?;The Hudsucker Proxy;?;?;7.2;?
Akshay Kumar;nm0474774;Blue;2009;4563;?;tt1223922
Amanda Collin;?;Darkland;2017;?;?;tt5431082
?;?;?;?;?;?;?
Joseph Mazzello;?;?;2013;139;6.6;tt2179804
Suzy Amis;nm0000751;Nadja;?;?;6.0;tt0110620
?;?;The Rise and Rise of Michael Rimmer;?;?;6.9;?
?;?;?;1994;?;?;tt0109443
Joseph Siravo;?;?;2007;?;?;?
Aaron Lohr;?;Zoe Gone;2014;?;?;tt3239154
Joey Lawrence;?;?;2001;?;3.0;tt0267440
?;nm0000588;Stanley & Iris;?;7188;6.4;tt0100680
?;?;Zoolander 2;2016;65425;4.7;tt1608290
Brendan Gleeson;nm0322407;?;2018;?;5.6;?
?;nm0797150;Public Enemies;?;284281;7.0;?
Tatyana Ali;?;Glory Road;?;?;?;tt0385726
Nikolaj Lie Kaas;?;?;?;?;?;tt0180748
Margot Kidder;nm0452288;The Big Fat Stone;2014;8449;5.3;tt3618822
?;nm0001652;?;2017;396950;?;?
?;nm1526352;?;2018;?;?;?
Will Kemp;nm0962261;The Midnight Man;2016;?;?;?
?;nm0005186;?;?;?;?;?
Austin Butler;?;?;?;6407;5.1;?
Chelah Horsdal;nm1319098;Pursued;2004;1576;5.2;tt0385969
?;?;American Gun;2002;1155;6.3;tt0270197
?;?;?;2009;?;4.2;?
Loretta Swit;?;?;?;5469;?;tt0083015
Maximilian Schell;?;?;?;175;?;?
?;nm0661164;Brand New Old Love;2018;?;?;?
Nicole Kidman;?;?;2004;?;?;?
?;nm0857177;Dr. Phibes Rises Again;1972;5683;?;tt0068503
Freddie Highmore;?;A Fox's Tale;2008;?;?;?
?;nm0005356;Dinner and Driving;1997;?;4.8;tt0118985
?;nm0144377;?;2019;?;6.7;tt5373766
?;?;?;?;?;?;?
Toby Jones;nm0429363;?;?;10915;7.0;?
?;nm0001753;?;?;1366;?;?
?;?;Sleepers;?;?;7.6;tt0117665
?;?;Bridge of Spies;2015;?;7.6;tt3682448
Ronald Reagan;?;Stallion Road;1947;?;5.9;?
Miguel Angel Silvestre;?;The Distance;2006;315;5.9;?
Morgan Freeman;nm0000151;Brubaker;1980;16166;?;tt0080474
Tawny Kitaen;nm0000478;?;?;?;?;tt0091168
?;?;St. Peter's Umbrella;?;?;7.0;?
Christoph Waltz;?;?;2009;1285359;8.3;?
Rosie Cavaliero;nm0146803;Breathe;2017;?;?;?
?;?;Water & Power;?;102;?;tt2052015
?;?;?;2013;129;4.6;tt2871776
Shawna Waldron;?;?;?;?;6.0;tt0370081
?;?;?;1989;?;5.1;?
Jason Wiles;?;?;2009;31901;5.6;?
?;?;?;?;432;6.8;?
?;nm0209496;Evolver;?;?;5.6;?
?;nm0005017;?;?;?;?;?
?;?;?;1989;?;6.3;tt0097607
?;nm0728132;?;?;851;?;?
Shelley Winters;?;Mambo;?;176;5.7;tt0047207
?;?;?;2012;16583;5.2;?
?;?;Dr. Terror's House of Horrors;1965;?;?;tt0059125
Elaine Joyce;?;Motel Hell;1980;?;?;?
?;nm0000502;Back to the Future;?;1071805;?;?
Oliver Platt;?;?;?;18391;6.0;tt0144640
?;?;?;2011;?;6.2;tt1399103
Leslie Phillips;?;?;2012;222;?;?
?;?;?;?;65394;7.3;tt2262227
Dirk Benedict;nm0070767;Underground Aces;1981;?;?;tt0081681
Lisa Loven Kongsli;?;Justice League;?;?;?;tt0974015
Danny Glover;nm0000418;Down for Life;2009;289;6.4;tt1056477
Angus Sampson;nm0760151;?;?;729;?;?
Rick Worthy;?;The Trigger Effect;1996;6131;?;?
Roman Polanski;nm0000591;Blood for Dracula;1974;?;?;tt0071233
?;nm0001498;Almost Salinas;2001;271;?;tt0252225
?;nm0251678;?;2007;?;?;?
Kris Kristofferson;nm0001434;Molokai;?;1206;?;?
Nigel Terry;?;Blue;?;?;?;tt0106438
?;?;?;2011;99451;?;?
Jurnee Smollett;?;?;1996;56461;?;tt0116669
?;?;?;2007;?;5.3;?
?;?;?;?;?;3.6;?
Camilla Belle;nm0004741;?;?;?;6.3;tt0120791
?;?;The Kitchen;2019;16471;?;tt5822564
?;?;?;2014;?;?;tt1647668
?;nm0001340;?;?;?;?;?
Keir O'Donnell;nm1218757;American Sniper;?;443938;7.3;tt2179136
?;?;?;2018;?;?;tt5104604
Ralph Waite;?;?;?;1613;7.0;?
?;?;The Player;1992;?;7.5;?
?;nm1473159;?;2017;23703;7.1;?
?;nm0629697;A Bird of the Air;2011;?;6.6;?
Samm Levine;?;Pulse;2006;28120;?;tt0454919
?;?;?;?;?;5.3;tt0367631
Hugo Weaving;nm0915989;?;?;?;?;tt2130270
Liam O'Brien;nm1240448;Izo;2004;?;?;tt0377079
?;?;Fishbowl California;2018;?;5.3;tt5547910
?;nm0159507;Fight Back to School III;1993;1590;6.3;?
Donald O'Connor;?;There's No Business Like Show Business;?;?;6.5;?
?;nm0004951;Asterix and the Vikings;2006;11086;6.1;?
William Hopper;?;The Footloose Heiress;?;170;6.1;tt0028887
Jacqueline Bisset;nm0000302;Two for the Road;1967;12365;7.5;tt0062407
?;nm7712734;?;?;?;6.5;?
Earl Holliman;?;Devil's Canyon;1953;370;?;?
Jim Backus;nm0000822;?;?;3949;?;?
?;?;She's Having a Baby;?;11490;?;tt0096094
Hugh Dancy;?;?;?;159;4.7;tt0256531
Bob Hoskins;?;Made in Dagenham;?;?;7.2;?
?;?;Hush;1998;?;?;?
Jenette Goldstein;nm0001280;Living Out Loud;1998;?;6.5;?
Robert Mitchum;?;?;1968;?;6.3;?
Olivia Taylor Dudley;nm2772584;?;?;?;?;tt0841046
Gary Cole;?;Dodgeball: A True Underdog Story;2004;?;?;tt0364725
Tyrese Gibson;?;Black and Blue;?;17308;?;?
Diane Baker;?;?;1960;?;5.1;tt0054481
?;nm1531180;Me Him Her;?;1434;?;tt2507238
Anya Taylor-Joy;?;Vampire Academy;2014;?;5.5;tt1686821
Michael Gaston;nm0309461;?;2009;2703;?;?
?;nm0416279;?;?;?;5.4;tt0081533
?;?;Shahenshah;?;1909;?;tt0093949
Haley Joel Osment;?;?;?;?;4.3;tt3838992
Erin Darke;nm3520615;?;2018;?;?;tt7184124
?;nm0001803;Dark Games;?;127;6.0;tt1234927
Clarence Williams III;?;?;2013;?;?;tt1327773
?;?;?;?;?;?;?
?;nm0885098;The Happy Thieves;1961;?;?;tt0056057
?;?;?;?;?;7.7;tt0330373
Ben Stiller;nm0001774;Brad's Status;?;16187;6.5;tt5884230
?;nm0785245;?;?;?;4.8;tt0072937
?;nm0000366;?;?;?;?;?
?;nm0000261;?;2008;428212;?;tt0367882
?;nm0362429;Beat Street;1984;?;?;?
Irrfan Khan;nm0451234;?;2018;13435;7.5;tt7919680
?;?;Faraway So Close!;?;7727;?;?
Woody Allen;?;Everything You Always Wanted to Know About Sex * But Were Afraid to Ask;1972;38355;6.8;?
Michael Eklund;nm1002664;?;2014;7872;?;?
?;nm0002080;?;1974;?;6.6;?
?;?;Desire;?;1009;?;?
?;nm0565569;The People Next Door;?;200;?;tt0066209
?;?;Vamps;2012;?;?;?
?;nm0728762;?;?;?;5.1;?
?;nm0144377;?;2012;?;4.8;?
Alan Alda;nm0000257;?;?;3961;?;tt0082405
?;?;?;2007;?;?;tt0211933
?;?;Street Kings;2008;?;?;?
?;?;?;?;2326;5.8;?
?;nm0005253;?;?;?;6.5;tt0107745
?;?;When Worlds Collide;1951;7292;?;tt0044207
?;?;?;2004;191;?;?
Dakota Taylor;nm7922018;The Death & Life of John F. Donovan;2018;?;?;?
?;?;Two Men Went to War;2002;?;?;?
Rose Byrne;nm0126284;Jexi;?;?;?;?
?;?;Animal House;?;112771;?;?
?;?;?;1992;2122;6.6;tt0105790
?;?;Dig Two Graves;2014;?;5.7;tt2633076
?;?;?;?;494;5.8;?
Samantha Morton;nm0608090;Under the Skin;1997;?;6.5;tt0124185
?;?;?;2018;?;5.2;?
?;?;?;2017;?;?;tt4877122
?;nm0000948;As Good as It Gets;1997;278072;?;tt0119822
?;nm0001608;?;2013;?;?;tt0882977
Leland Orser;nm0650702;?;1996;179;?;tt0112433
?;nm0001758;?;2009;7972;?;tt1296899
?;nm2955595;?;2019;?;?;?
?;nm0089456;First Daughter;2004;21199;5.1;?
?;nm0749490;?;1988;?;4.2;?
William Smith;?;?;?;?;3.7;?
Penn Badgley;?;The Fluffer;2001;?;5.6;?
Robert Walker Jr.;nm0907480;?;1973;?;?;?
?;?;?;?;?;?;?
?;nm0215487;Lime Salted Love;2006;156;4.7;?
?;nm0818055;A Kid Like Jake;?;3100;?;tt6884200
?;nm0000140;?;?;48513;6.9;tt0098621
?;?;Diary of a Wimpy Kid: Dog Days;?;22481;?;tt2023453
Frances Fisher;nm0004920;?;?;24319;7.3;tt1198156
Lili Taylor;?;?;1996;?;6.8;tt0115950
Danny DeVito;nm0000362;?;?;194403;6.6;tt7975244
?;?;Doom Asylum;?;?;?;tt0092910
?;nm0001615;The Perfect Family;?;1444;5.7;tt1650058
?;nm0000154;Boss Level;2021;18325;?;tt7638348
Madalina Ghenea;?;Dom Hemingway;2013;25810;6.2;?
?;?;Transamerica;2005;?;?;?
?;?;?;?;7363;6.1;tt0097790
?;?;Inside Llewyn Davis;2013;?;?;?
Matthias Schoenaerts;?;A Little Chaos;?;?;6.5;tt2639254
?;?;Max Reload and the Nether Blasters;?;488;4.8;tt7424290
Richard E. Grant;?;The Nutcracker in 3D;?;?;4.2;tt1041804
Maureen McCormick;?;Texas Lightning;1981;?;?;?
Robert LaSardo;nm0489436;The Human Centipede III (Final Sequence);?;?;?;?
?;?;?;?;?;?;?
Ray Milland;nm0001537;?;1946;?;5.7;tt0039098
Elisabeth Shue;nm0000223;Death Wish;2018;64781;?;tt1137450
Thandiwe Newton;nm0628601;?;1998;4687;?;tt0149723
?;?;?;?;?;?;?
Steve Buscemi;nm0000114;?;?;?;7.7;?
?;nm0001803;A Very Harold & Kumar 3D Christmas;2011;66151;?;tt1268799
?;?;Take Down;1979;?;6.2;tt0078358
Jack Black;nm0085312;Ice Age;2002;445875;?;?
?;?;?;?;?;3.3;?
Martin Landau;?;The Elevator;1996;189;?;tt0116182
?;nm0772704;The Pacifier;?;?;?;tt0395699
?;nm0271763;A Policewoman on the Porno Squad;?;209;4.8;tt0079734
?;?;The Stooge;?;1344;?;?
?;nm0334179;?;?;4570;5.5;?
?;nm0000582;Michael Jackson: Smooth Criminal (II);1988;?;?;?
Jennifer Tilly;?;?;2004;5882;7.4;tt0384488
?;nm0000171;?;2010;?;5.0;?
Norman Reedus;?;?;1999;?;5.1;?
?;?;Stealth Fighter;?;?;?;?
?;?;?;1999;?;?;tt0120658
