riga;nome attributo;valore da imputare;valore imputato
5;rider_name;Dovizioso Andrea;Dovizioso Andrea
697;team_name;Fortuna Aprilia;?
279;position;2;5
2916;circuit_name;Losail;?
1318;position;2;2
2591;shortname;FRA;?
405;points;25;?
137;rider;2055;2055
1406;shortname;STY;?
848;position;5;5
1458;country;ES;ES
624;year;2013;?
2386;bike_name;Yamaha;Yamaha
557;country;JP;JP
1155;number;4.0;?
909;country;IT;IT
2289;bike_name;KTM;?
375;shortname;RSM;?
1383;country;ES;ES
755;position;5;1
1535;country;ES;ES
869;shortname;QAT;?
1749;circuit_name;Laguna Seca;?
1154;category;Moto2;?
1338;country;JP;JP
1942;number;93.0;?
486;bike_name;Suter;Moriwaki
2167;rider_name;Binder Brad;?
504;year;2013;2011
2092;category;Moto3;Moto2
2597;rider_name;Rossi Valentino;Rossi Valentino
2165;country;FR;ES
295;team_name;Team SUZUKI ECSTAR;?
1156;shortname;FRA;?
1102;circuit_name;Assen;?
2955;position;1;1
1014;number;7.0;?
2467;circuit_name;Phillip Island;?
2697;rider_name;Canet Aron;Canet Aron
2264;points;16;?
400;rider;2065;2065
77;bike_name;Honda;Honda
2612;bike_name;Speed Up;Speed Up
2772;number;1.0;?
1816;year;2012;?
1029;team_name;Movistar Yamaha MotoGP;?
527;points;25;?
2577;country;ES;ES
2270;rider;2015;?
2185;shortname;AUS;?
2847;bike_name;Aprilia;?
2971;points;16;?
276;rider;2015;?
1871;bike_name;KTM;?
1246;circuit_name;Le Mans;?
1659;shortname;ITA;?
2489;number;26.0;?
1364;position;5;5
2693;rider_name;Binder Brad;Binder Brad
347;circuit_name;Brno;?
1199;shortname;SPA;?
1170;rider_name;Marquez Alex;Marquez Alex
2136;category;Moto3;?
1852;team_name;NGM Mobile Racing;?
155;bike_name;Kalex;Kalex
243;rider;2540;2540
2063;circuit_name;Sepang;?
941;year;2008;?
1335;points;20;?
286;country;ES;ES
1702;shortname;QAT;?
912;points;16;?
1183;points;16;?
54;number;63.0;?
729;position;5;5
1545;points;16;?
2852;circuit_name;Motegi;?
1478;shortname;VAL;?
2101;points;11;?
2279;points;16;?
2626;rider_name;Salom Luis;?
1575;circuit_name;Assen;?
550;rider_name;Fenati Romano;Fenati Romano
1618;team_name;Mapfre Aspar Team;?
1629;points;16;?
1357;bike_name;Ducati;Suzuki
718;rider;1762;?
1229;rider;2450;?
2752;rider_name;Simeon Xavier;Simeon Xavier
902;team_name;TRENTINO Gresini MotoE;?
1643;position;3;2
2251;shortname;CZE;?
826;category;MotoGP;MotoGP
1593;rider;2286;2286
2030;points;25;?
414;country;ES;ES
1637;year;2011;?
2536;rider;2093;?
2636;country;ES;ES
2439;team_name;Kopron Team Scot;?
986;team_name;EG 00 Marc VDS;?
930;circuit_name;Misano;?
2851;circuit_name;Misano;?
695;bike_name;Honda;Honda
2528;country;US;US
302;shortname;CZE;?
104;number;11.0;?
1000;rider_name;Melandri Marco;Melandri Marco
1772;bike_name;Aprilia;Aprilia
2644;circuit_name;Misano;?
2609;category;Moto3;MotoGP
1220;team_name;Repsol KTM 250cc;?
1021;year;2019;?
1267;position;5;5
752;country;IT;FR
87;team_name;AGR Team;?
2995;points;20;?
566;year;2008;?
991;team_name;Repsol Honda Team;?
1321;points;11;?
1845;team_name;Estrella Galicia 00 Marc VDS;?
2466;rider;2093;?
1771;country;IT;IT
2807;shortname;AME;?
2354;position;4;1
2366;number;69.0;?
245;shortname;AME;?
274;points;20;?
2270;category;MotoGP;MotoGP
903;bike_name;Honda;Honda
1056;country;ES;ES
1074;number;9.0;?
313;category;250cc;250cc
1494;team_name;Red Bull KTM 250;?
1259;position;4;1
2773;category;250cc;250cc
1477;category;Moto3;Moto3
1740;rider_name;Stoner Casey;Stoner Casey
