Japan;?;?;?;?;Dec;1986;East Asia;2;2
China;Silk Road Leasing;2016;CF;737-800;Aug;2016;East Asia;1;1
China;Dragon Aviation Leasing;2015;?;737-800;?;2013;East Asia;?;?
USA;?;?;CF;?;Jan;1986;North America;3;3
United Kingdom;TUI Travel PLC;?;RR;757-200;Jan;1993;Europe;1;1
USA;?;?;?;737-800A;Jan;2018;North America;?;?
USA;PACE Airlines;?;PW;737-200;Jan;1966;?;6;6
Rwanda;?;2011;CF;?;?;2009;Africa;?;2
Jersey (UK);Ardennes Epsilon;1989;PW;?;Dec;1988;Europe;2;2
Syrian Arab Republic;Syrianair;1976;PW;?;Dec;1974;Middle East;3;3
?;GATX Jet Partners Ltd.;2001;CF;?;May;2000;North America;4;4
Ireland;Avolon - Ireland;2015;CF;737-800;Sep;2012;Europe;7;7
Russian Federation;Aeroflot - Russian Airlines;2013;GE;?;Feb;2011;Europe;2;2
United Kingdom;Jet2.com Ltd;2016;CF;737-800;Sep;2015;?;5;5
?;Turkish Airlines;2011;CF;737-800;?;2010;?;2;2
France;Union Aeromaritime Transport;1960;?;?;?;1956;?;?;?
Malaysia;Malaysia Airlines;?;GE;?;?;?;?;1;1
Ghana;?;?;GE;DC-10;Feb;?;?;1;1
?;?;1987;CF;737-300;Jan;?;North America;5;?
?;ANA Holdings Inc.;?;GE;?;Mar;?;East Asia;1;?
United Kingdom;buzz;1990;?;?;Jun;?;?;1;1
Bolivia;LAB;?;?;727;Apr;1977;South America;2;2
?;?;2015;RR;?;Oct;2006;?;?;4
?;?;?;PW;737-200;Jun;?;North America;1;?
USA;DHL;?;GE;?;Mar;2019;?;2;2
?;?;2006;GE;?;?;2005;North America;1;1
United Kingdom;British Royal Air Force;?;CF;707/720;Feb;?;?;?;1
Belgium;Sobelair;1979;?;?;?;1978;Europe;2;2
Germany;Germanwings GmbH;?;PW;MD-80;Dec;1988;Europe;?;1
USA;Western Airlines;1963;PW;707/720;?;1963;North America;?;?
Bermuda;Novel Leasing;1997;CF;?;?;1997;?;1;1
Switzerland;Noga Export Import;1981;?;?;Apr;1980;?;1;1
Hong Kong;CDB Aviation;2016;?;737-700;Mar;2014;East Asia;3;3
South Korea;Asiana Airlines;?;GE;747-400F;Feb;1998;East Asia;1;1
France;Aeromaritime;1990;PW;767-200ER;Jan;?;?;2;?
?;Zambia Airways;1976;PW;?;Jun;1975;Africa;1;1
Belgium;DHL International;2009;GE;767-300F;Feb;?;?;?;3
?;Hebei Airlines Company LTD;?;CF;737-800;Dec;2013;?;?;3
?;Western Airlines;1960;?;?;Jan;1960;?;1;1
?;Japan ASDF Tanker;?;GE;767-200ER;Jun;2003;East Asia;1;1
?;AerCap;2018;CF;737 MAX;Jun;?;?;5;?
?;NATO;?;?;707/720;May;1980;?;5;5
?;Transair Sweden;?;PW;727;?;1967;?;1;?
USA;?;2006;?;737-700;Jan;2005;North America;2;?
?;?;1977;PW;737-200;?;1977;Europe;1;1
USA;777 Partners;2022;CF;737 MAX;Mar;?;North America;?;?
South Korea;Republic of Korea Air Force;?;?;?;?;?;East Asia;1;?
?;Pan Adria;?;?;DC-9;May;?;Europe;1;1
?;?;2002;CF;737-800;Feb;?;Europe;2;2
Russian Federation;BLF Ltd.;?;CF;?;Nov;2006;Europe;2;2
Lebanon;?;?;PW;707/720;Aug;1968;Middle East;?;?
China;Air China;1999;?;747-400M;Jan;1997;?;1;1
Thailand;Thai Airways International;?;?;747-400;Feb;2001;?;?;2
India;SpiceJet;2007;?;?;Feb;2005;South Asia;6;6
USA;Pacific Southwest Airlines;1966;?;727;Jan;1965;North America;1;1
Ireland;Timaero Ireland Limited;2015;CF;737-800;?;2014;?;4;4
USA;FAA;1966;?;727;Jul;1966;North America;1;1
Australia;Virgin Australia Airlines;?;CF;?;Jan;2012;Oceania;1;1
Canada;?;1971;?;707/720;?;?;North America;?;1
?;?;?;RR;?;Nov;?;Central America and Mexico;1;?
Italy;Aero Trasporti Italiani;1970;PW;DC-9;Feb;?;Europe;?;1
Egypt;AMC Airlines;1997;?;?;?;1997;Africa;?;1
Switzerland;PrivatAir;2015;?;?;Nov;2006;Europe;?;1
USA;?;1968;?;?;Feb;1966;North America;2;2
Egypt;EgyptAir;2016;?;737-800;Feb;2016;Africa;?;1
United Kingdom;Flightpath;?;?;737-300;Sep;1986;Europe;1;1
Uzbekistan;Uzbekistan Airways;?;PW;767-300ER;?;2006;Central Asia;?;1
Congo the Democratic Republic;?;1973;GE;?;Feb;1973;Africa;1;1
Singapore;Singapore Airlines;1979;PW;?;Jan;1978;Southeast Asia;2;2
?;?;?;?;707/720;Jan;1967;?;?;1
