037XX W CHICAGO AVE;0495;?;?;?;1;0;11.0;27.0;23.0
070XX S JEFFERY BLVD;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;?;?;5.0;43.0
?;?;?;POSS: COCAINE;?;1;0;9.0;14.0;?
045XX W WRIGHTWOOD AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;1;?;31.0;20.0
?;2820;?;TELEPHONE THREAT;APARTMENT;?;1;11.0;27.0;23.0
088XX S MARSHFIELD AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;0;0;?;21.0;71.0
048XX W ARMITAGE AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;?;31.0;19.0
050XX S HERMITAGE AVE;0820;THEFT;$500 AND UNDER;STREET;?;0;9.0;16.0;61.0
057XX S MICHIGAN AVE;2028;NARCOTICS;?;APARTMENT;1;?;?;20.0;40.0
012XX S KOMENSKY AVE;?;ASSAULT;SIMPLE;APARTMENT;0;0;?;24.0;29.0
028XX N HALSTED ST;0460;?;SIMPLE;?;?;0;?;?;6.0
008XX W BELMONT AVE;0460;BATTERY;SIMPLE;SIDEWALK;?;0;19.0;?;6.0
028XX E 80TH ST;5002;OTHER OFFENSE;OTHER VEHICLE OFFENSE;RESIDENCE;0;0;4.0;7.0;?
041XX S PRAIRIE AVE;0610;?;?;?;0;?;?;3.0;38.0
001XX N STATE ST;0860;THEFT;RETAIL THEFT;?;0;?;?;42.0;?
?;0486;?;DOMESTIC BATTERY SIMPLE;APARTMENT;0;?;9.0;14.0;?
013XX W ELMDALE AVE;?;CRIMINAL DAMAGE;TO VEHICLE;STREET;?;?;20.0;48.0;77.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;1;?;17.0;33.0;16.0
?;?;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;APARTMENT;1;1;9.0;?;?
021XX N DRAKE AVE;?;?;AGGRAVATED: OTHER DANG WEAPON;STREET;0;?;14.0;26.0;22.0
080XX S INGLESIDE AVE;0820;THEFT;?;?;0;0;6.0;8.0;44.0
049XX N TROY ST;0610;BURGLARY;?;?;0;0;?;33.0;14.0
?;0820;THEFT;$500 AND UNDER;STREET;?;0;?;4.0;36.0
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;0;15.0;24.0;25.0
035XX W 13TH PL;?;THEFT;PURSE-SNATCHING;ALLEY;0;0;10.0;24.0;?
030XX W WELLINGTON AVE;0810;THEFT;OVER $500;ALLEY;0;?;14.0;?;21.0
052XX N CALIFORNIA AVE;1210;DECEPTIVE PRACTICE;THEFT OF LABOR/SERVICES;RESTAURANT;1;0;20.0;?;4.0
068XX S RIDGELAND AVE;0560;ASSAULT;?;RESIDENCE;0;1;?;?;43.0
001XX S PULASKI RD;?;CRIMINAL DAMAGE;?;APARTMENT;0;0;11.0;28.0;26.0
043XX N SPRINGFIELD AVE;?;THEFT;$500 AND UNDER;STREET;?;0;?;39.0;16.0
0000X S CHECKPOINT ST;1345;?;?;?;0;?;8.0;?;?
060XX N WESTERN AVE;0460;?;SIMPLE;GAS STATION;?;0;24.0;40.0;2.0
?;041A;?;AGGRAVATED: HANDGUN;SIDEWALK;?;0;10.0;24.0;29.0
005XX W HAWTHORNE PL;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;?;0;?;19.0;44.0;6.0
045XX S LARAMIE AVE;0820;THEFT;?;STREET;0;0;8.0;?;56.0
022XX W MAYPOLE AVE;?;THEFT;FROM BUILDING;APARTMENT;0;0;12.0;2.0;28.0
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;GAS STATION;0;0;?;37.0;?
009XX N WESTERN AVE;0910;MOTOR VEHICLE THEFT;?;STREET;0;0;12.0;?;?
004XX N ORLEANS ST;0820;?;?;PARKING LOT/GARAGE(NON.RESID.);?;?;?;42.0;?
038XX W GRAND AVE;0460;BATTERY;SIMPLE;SIDEWALK;?;0;25.0;?;?
091XX S UNION AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;0;0;22.0;21.0;?
072XX S RIDGELAND AVE;0460;BATTERY;SIMPLE;RESIDENCE;0;0;3.0;8.0;?
?;?;?;TO VEHICLE;?;0;0;?;32.0;?
031XX W 40TH PL;4651;?;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;0;0;?;14.0;?
076XX S MARYLAND AVE;051A;ASSAULT;?;?;0;0;6.0;6.0;?
047XX W POLK ST;0110;HOMICIDE;?;?;0;0;?;24.0;25.0
024XX N CANNON DR;0850;THEFT;ATTEMPT THEFT;?;0;0;?;43.0;7.0
?;?;BATTERY;SIMPLE;GAS STATION;?;0;?;?;73.0
066XX S COTTAGE GROVE AVE;?;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);?;?;3.0;20.0;?
?;0460;BATTERY;?;STREET;?;0;?;26.0;24.0
008XX S STATE ST;?;?;?;ATHLETIC CLUB;0;0;1.0;2.0;32.0
054XX W ADAMS ST;0560;ASSAULT;SIMPLE;APARTMENT;0;0;?;29.0;?
?;0110;?;FIRST DEGREE MURDER;STREET;0;?;15.0;29.0;25.0
050XX N MANGO AVE;?;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;OTHER;0;0;?;?;?
069XX S PARNELL AVE;0890;THEFT;FROM BUILDING;APARTMENT;0;0;?;6.0;68.0
042XX W WEST END AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;0;1;11.0;28.0;26.0
039XX N SHERIDAN RD;0860;?;?;TAVERN/LIQUOR STORE;?;0;19.0;44.0;6.0
026XX S PRINCETON AVE;?;BURGLARY;ATTEMPT FORCIBLE ENTRY;RESIDENCE-GARAGE;?;?;9.0;11.0;34.0
047XX S LAFLIN ST;?;?;PAROLE VIOLATION;STREET;1;?;?;20.0;61.0
?;2027;NARCOTICS;POSS: CRACK;?;1;0;5.0;34.0;53.0
?;1310;?;TO PROPERTY;RESIDENCE;0;?;10.0;24.0;29.0
001XX N STATE ST;0860;?;RETAIL THEFT;?;1;0;?;42.0;?
?;?;?;?;?;0;?;?;?;24.0
048XX W OAKDALE AVE;0890;?;FROM BUILDING;RESIDENCE;?;?;?;31.0;19.0
?;1310;?;TO PROPERTY;RESIDENCE;0;0;11.0;28.0;25.0
?;1151;DECEPTIVE PRACTICE;ILLEGAL POSSESSION CASH CARD;VEHICLE NON-COMMERCIAL;0;?;?;?;49.0
082XX S MARSHFIELD AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;?;?;6.0;21.0;71.0
010XX N MILWAUKEE AVE;?;THEFT;FROM BUILDING;RESIDENCE;?;0;?;27.0;24.0
?;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;?;0;25.0;29.0;25.0
041XX N Troy St;0810;THEFT;OVER $500;STREET;0;?;17.0;33.0;16.0
?;?;BURGLARY;FORCIBLE ENTRY;SMALL RETAIL STORE;0;0;6.0;6.0;44.0
047XX S DR MARTIN LUTHER KING JR DR;0820;THEFT;?;?;0;0;2.0;3.0;38.0
?;0820;THEFT;$500 AND UNDER;STREET;0;?;2.0;?;41.0
?;?;?;?;APARTMENT;0;0;?;24.0;27.0
040XX W CHICAGO AVE;?;MOTOR VEHICLE THEFT;?;GAS STATION;0;0;11.0;37.0;23.0
?;0860;THEFT;RETAIL THEFT;CONVENIENCE STORE;0;0;8.0;?;63.0
076XX W SUMMERDALE AVE;0820;THEFT;$500 AND UNDER;STREET;0;?;16.0;41.0;10.0
026XX S CHRISTIANA AVE;031A;?;ARMED: HANDGUN;?;?;?;10.0;22.0;30.0
001XX W MONROE ST;?;CRIMINAL DAMAGE;?;STREET;0;0;1.0;42.0;32.0
044XX S ST LOUIS AVE;502P;OTHER OFFENSE;FALSE/STOLEN/ALTERED TRP;VEHICLE NON-COMMERCIAL;0;0;8.0;14.0;58.0
?;0820;THEFT;$500 AND UNDER;?;?;?;24.0;40.0;77.0
046XX S MICHIGAN AVE;1156;DECEPTIVE PRACTICE;?;RESIDENCE;0;0;2.0;3.0;?
?;0810;?;OVER $500;APARTMENT;0;0;?;6.0;?
107XX S CHAMPLAIN AVE;?;BURGLARY;FORCIBLE ENTRY;RESIDENCE;0;?;5.0;9.0;?
014XX E 72ND PL;0460;BATTERY;SIMPLE;APARTMENT;0;?;3.0;5.0;43.0
059XX W LAKE ST;031A;?;ARMED: HANDGUN;?;?;?;15.0;29.0;25.0
069XX S WOOD ST;?;OTHER OFFENSE;FALSE/STOLEN/ALTERED TRP;STREET;0;0;7.0;17.0;?
?;0460;BATTERY;SIMPLE;TAVERN/LIQUOR STORE;0;?;?;1.0;24.0
035XX W 61ST ST;1156;DECEPTIVE PRACTICE;?;RESIDENCE;0;?;8.0;?;66.0
031XX W AINSLIE ST;?;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;1;1;17.0;33.0;14.0
110XX S WENTWORTH AVE;?;?;RECKLESS FIREARM DISCHARGE;?;1;0;?;34.0;49.0
035XX W MONROE ST;0920;MOTOR VEHICLE THEFT;?;STREET;0;?;?;28.0;27.0
?;?;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);0;0;18.0;32.0;8.0
022XX W AINSLIE ST;1360;CRIMINAL TRESPASS;TO VEHICLE;STREET;0;0;?;47.0;4.0
029XX W DEVON AVE;?;?;?;?;0;?;24.0;50.0;2.0
008XX E 81ST ST;0620;BURGLARY;?;APARTMENT;?;?;?;8.0;?
?;1365;?;TO RESIDENCE;?;1;?;25.0;?;18.0
004XX S CLINTON ST;0820;THEFT;?;CTA STATION;0;0;?;?;28.0
007XX E 90TH PL;0920;?;ATT: AUTOMOBILE;?;0;0;6.0;6.0;?
?;0497;BATTERY;AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;APARTMENT;?;1;4.0;?;46.0
075XX S CLYDE AVE;?;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;0;0;4.0;8.0;?
096XX S FOREST AVE;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;?;0;5.0;6.0;49.0
017XX W DEVON AVE;0820;?;$500 AND UNDER;STREET;0;0;24.0;?;?
006XX E 67TH ST;?;CRIMINAL DAMAGE;?;GAS STATION;0;0;?;20.0;42.0
054XX W POTOMAC AVE;0910;MOTOR VEHICLE THEFT;?;STREET;?;0;25.0;37.0;?
039XX W 41ST ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;?;0;8.0;14.0;57.0
085XX S COTTAGE GROVE AVE;0560;?;SIMPLE;?;1;0;?;?;44.0
?;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;?;1;0;17.0;39.0;16.0
?;?;ASSAULT;AGGRAVATED:KNIFE/CUTTING INSTR;?;?;0;25.0;31.0;?
?;?;?;?;RESIDENCE;?;0;?;14.0;58.0
052XX W 54TH ST;?;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;?;8.0;23.0;56.0
043XX S GREENWOOD AVE;1790;?;CHILD ABDUCTION;?;0;1;2.0;?;39.0
052XX S STATE ST;0545;ASSAULT;PRO EMP HANDS NO/MIN INJURY;SCHOOL PRIVATE BUILDING;0;0;?;3.0;?
?;?;THEFT;$500 AND UNDER;SMALL RETAIL STORE;?;0;?;32.0;?
035XX S HALSTED ST;0870;THEFT;POCKET-PICKING;BANK;0;0;?;11.0;?
002XX E 95TH ST;?;THEFT;FROM BUILDING;OTHER;0;?;?;6.0;49.0
078XX S MAY ST;?;?;DOMESTIC BATTERY SIMPLE;?;?;?;6.0;17.0;?
002XX E HURON ST;0820;THEFT;$500 AND UNDER;?;0;0;18.0;?;8.0
?;0320;?;?;RESIDENCE-GARAGE;0;0;?;?;22.0
094XX S LA SALLE ST;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;?;0;?;?;21.0;?
009XX N ST LOUIS AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE PORCH/HALLWAY;0;1;11.0;?;23.0
?;143A;WEAPONS VIOLATION;UNLAWFUL POSS OF HANDGUN;RESIDENCE;1;0;?;27.0;23.0
001XX E 61ST ST;0610;?;FORCIBLE ENTRY;APARTMENT;0;0;3.0;20.0;40.0
?;?;OTHER OFFENSE;GUN OFFENDER: ANNUAL REGISTRATION;?;?;0;?;6.0;?
?;0820;?;$500 AND UNDER;?;0;0;1.0;2.0;35.0
024XX S PULASKI RD;?;WEAPONS VIOLATION;?;STREET;1;0;10.0;22.0;?
?;?;THEFT;?;STREET;?;?;?;11.0;34.0
?;1310;?;TO PROPERTY;APARTMENT;1;?;?;24.0;29.0
025XX W LEXINGTON ST;0930;?;THEFT/RECOVERY: AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);?;0;11.0;2.0;28.0
064XX S BISHOP ST;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;0;?;7.0;17.0;?
061XX S WASHTENAW AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;1;?;?;?;?
013XX S CLINTON ST;0810;?;?;DEPARTMENT STORE;0;0;?;2.0;28.0
?;?;?;?;STREET;?;0;11.0;28.0;27.0
036XX W WRIGHTWOOD AVE;0910;MOTOR VEHICLE THEFT;?;STREET;0;0;25.0;?;22.0
013XX W 21ST ST;?;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;COMMERCIAL / BUSINESS OFFICE;?;?;?;25.0;?
035XX S RHODES AVE;0486;BATTERY;?;?;1;1;2.0;4.0;35.0
055XX S INDIANA AVE;0610;BURGLARY;?;OTHER;0;0;2.0;?;40.0
?;4651;OTHER OFFENSE;?;OTHER;?;0;2.0;3.0;38.0
054XX S WOOD ST;4651;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;RESIDENCE;?;0;?;?;61.0
?;0820;THEFT;$500 AND UNDER;SMALL RETAIL STORE;1;0;?;?;32.0
012XX S OAKLEY AVE;?;THEFT;?;STREET;?;0;12.0;?;28.0
016XX N TRIPP AVE;0486;?;?;APARTMENT;1;1;?;?;23.0
?;0820;THEFT;$500 AND UNDER;STREET;?;0;18.0;?;?
041XX W 19TH ST;031A;?;ARMED: HANDGUN;STREET;?;?;10.0;24.0;29.0
082XX S COMMERCIAL AVE;1365;CRIMINAL TRESPASS;?;APARTMENT;0;0;4.0;7.0;46.0
016XX W 68TH ST;2024;NARCOTICS;POSS: HEROIN(WHITE);STREET;1;0;7.0;?;67.0
047XX N WOLCOTT AVE;0810;THEFT;OVER $500;?;?;?;19.0;47.0;4.0
022XX S DR MARTIN LUTHER KING JR DR;?;NARCOTICS;FOUND SUSPECT NARCOTICS;HOTEL/MOTEL;1;?;1.0;2.0;33.0
044XX W DIVERSEY AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;?;25.0;31.0;20.0
010XX N WILLARD CT;1320;CRIMINAL DAMAGE;TO VEHICLE;?;0;?;12.0;27.0;24.0
017XX N MAJOR AVE;?;ASSAULT;AGGRAVATED: HANDGUN;?;0;?;25.0;29.0;25.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;?;?;2.0;3.0;38.0
005XX W ADDISON ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;1;?;19.0;46.0;6.0
?;0890;?;?;BAR OR TAVERN;0;?;?;44.0;6.0
?;2024;?;POSS: HEROIN(WHITE);APARTMENT;1;0;15.0;?;25.0
015XX N CENTRAL AVE;1210;DECEPTIVE PRACTICE;?;TAXICAB;0;?;?;29.0;?
049XX W WINNEMAC AVE;0620;BURGLARY;?;VEHICLE NON-COMMERCIAL;0;0;16.0;?;12.0
099XX S WENTWORTH AVE;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;0;?;9.0;49.0
043XX N KIMBALL AVE;0820;THEFT;$500 AND UNDER;RESIDENCE;0;0;?;33.0;?
007XX N RIDGEWAY AVE;1821;NARCOTICS;MANU/DEL:CANNABIS 10GM OR LESS;?;1;0;?;27.0;?
095XX S PARNELL AVE;0820;THEFT;$500 AND UNDER;?;?;?;22.0;?;?
043XX S ELLIS AVE;0820;THEFT;?;STREET;0;0;2.0;4.0;?
?;0820;THEFT;$500 AND UNDER;?;0;0;19.0;47.0;5.0
?;0860;THEFT;RETAIL THEFT;?;1;0;2.0;4.0;?
079XX S VINCENNES AVE;0820;THEFT;?;CTA GARAGE / OTHER PROPERTY;0;0;6.0;17.0;?
002XX W 105TH ST;0820;THEFT;$500 AND UNDER;RESIDENCE;0;0;?;34.0;49.0
058XX S UNION AVE;5111;OTHER OFFENSE;GUN OFFENDER: ANNUAL REGISTRATION;?;?;?;7.0;20.0;68.0
082XX S ALBANY AVE;1753;?;SEX ASSLT OF CHILD BY FAM MBR;RESIDENCE;0;0;?;18.0;70.0
086XX S WOOD ST;0920;MOTOR VEHICLE THEFT;ATT: AUTOMOBILE;STREET;?;0;6.0;18.0;71.0
?;0460;BATTERY;SIMPLE;GAS STATION;0;0;?;21.0;71.0
050XX S LAFLIN ST;0890;THEFT;FROM BUILDING;?;0;0;9.0;16.0;61.0
054XX W CHICAGO AVE;0610;BURGLARY;FORCIBLE ENTRY;SMALL RETAIL STORE;0;?;?;37.0;25.0
036XX S IRON ST;1310;CRIMINAL DAMAGE;TO PROPERTY;OTHER;?;?;?;?;59.0
052XX S ASHLAND AVE;1150;DECEPTIVE PRACTICE;?;FACTORY/MANUFACTURING BUILDING;0;?;9.0;?;?
006XX E 133RD ST;0460;BATTERY;SIMPLE;CHA PARKING LOT/GROUNDS;0;?;5.0;9.0;54.0
020XX W DIVISION ST;?;ROBBERY;ARMED: OTHER DANGEROUS WEAPON;STREET;?;?;12.0;1.0;24.0
053XX S MORGAN ST;?;OTHER OFFENSE;?;?;0;0;9.0;16.0;61.0
015XX S KOLIN AVE;041A;BATTERY;?;STREET;?;0;?;24.0;29.0
?;0460;BATTERY;SIMPLE;SIDEWALK;?;0;1.0;2.0;32.0
055XX S DR MARTIN LUTHER KING JR DR;?;ROBBERY;STRONGARM - NO WEAPON;STREET;0;?;?;20.0;40.0
018XX W 87TH ST;0460;BATTERY;SIMPLE;BAR OR TAVERN;0;0;22.0;21.0;?
053XX S ASHLAND AVE;0560;ASSAULT;SIMPLE;STREET;1;0;?;16.0;61.0
023XX W ARTHUR AVE;0910;?;?;?;0;0;24.0;50.0;2.0
054XX S BLACKSTONE AVE;?;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;2.0;?;41.0
014XX E 67TH ST;?;NARCOTICS;POSSESSION OF DRUG EQUIPMENT;VEHICLE NON-COMMERCIAL;1;0;3.0;5.0;42.0
?;?;OTHER OFFENSE;PAROLE VIOLATION;STREET;1;0;7.0;6.0;?
?;051A;ASSAULT;AGGRAVATED: HANDGUN;STREET;0;?;17.0;39.0;?
005XX W RANDOLPH ST;1210;?;THEFT OF LABOR/SERVICES;STREET;0;?;1.0;42.0;28.0
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;?;?;?;25.0;28.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;?;?;4.0;?;?
?;0326;?;AGGRAVATED VEHICULAR HIJACKING;?;?;0;4.0;8.0;48.0
062XX N LINCOLN AVE;4387;OTHER OFFENSE;?;STREET;0;0;17.0;50.0;?
?;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;?;0;12.0;?;24.0
025XX W 63RD ST;1320;CRIMINAL DAMAGE;?;STREET;0;0;?;?;?
022XX W JACKSON BLVD;?;?;RECKLESS CONDUCT;?;1;0;?;2.0;?
?;?;?;STRONGARM - NO WEAPON;CTA TRAIN;?;?;?;24.0;26.0
?;?;THEFT;?;SMALL RETAIL STORE;0;?;?;42.0;32.0
?;0460;BATTERY;SIMPLE;SIDEWALK;0;0;14.0;1.0;?
?;0486;?;DOMESTIC BATTERY SIMPLE;APARTMENT;0;?;12.0;2.0;27.0
?;0820;?;?;RESIDENCE;0;0;?;?;71.0
101XX S INDIANA AVE;?;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;1;1;5.0;9.0;49.0
?;?;?;?;?;0;?;?;?;8.0
036XX S WELLS ST;1121;?;COUNTERFEITING DOCUMENT;SCHOOL PUBLIC GROUNDS;0;0;9.0;11.0;34.0
021XX N MENARD AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;25.0;29.0;19.0
?;?;?;$500 AND UNDER;PARK PROPERTY;0;0;16.0;?;?
041XX W 83RD ST;501A;OTHER OFFENSE;ANIMAL ABUSE/NEGLECT;?;0;0;8.0;?;70.0
001XX S FRANCISCO AVE;502R;?;VEHICLE TITLE/REG OFFENSE;STREET;0;0;11.0;2.0;27.0
053XX N CICERO AVE;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;16.0;45.0;12.0
054XX N CUMBERLAND AVE;0820;?;$500 AND UNDER;?;0;0;16.0;41.0;76.0
010XX N LAWNDALE AVE;0320;ROBBERY;STRONGARM - NO WEAPON;SIDEWALK;0;0;11.0;27.0;23.0
082XX S DREXEL AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;?;0;0;?;?;44.0
004XX E 107TH ST;1320;?;?;STREET;?;?;5.0;?;49.0
049XX N HOYNE AVE;?;?;SIMPLE;RESIDENCE;0;?;?;47.0;4.0
0000X S PAULINA ST;0560;ASSAULT;SIMPLE;?;0;1;12.0;?;?
?;?;?;DOMESTIC BATTERY SIMPLE;?;?;1;8.0;15.0;66.0
050XX W MONROE ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;0;0;?;28.0;?
035XX W POLK ST;?;NARCOTICS;POSS: CANNABIS 30GMS OR LESS;STREET;1;0;11.0;24.0;27.0
048XX N FRANCISCO AVE;?;BATTERY;?;OTHER;0;?;20.0;40.0;4.0
?;0910;MOTOR VEHICLE THEFT;?;PARKING LOT/GARAGE(NON.RESID.);0;0;12.0;?;27.0
043XX N CLARENDON AVE;?;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;19.0;46.0;3.0
?;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;?;8.0;18.0;70.0
002XX N HOMAN AVE;0820;THEFT;?;STREET;?;?;11.0;28.0;27.0
017XX W JARVIS AVE;?;CRIMINAL DAMAGE;?;RESIDENTIAL YARD (FRONT/BACK);?;?;24.0;?;1.0
?;0486;?;DOMESTIC BATTERY SIMPLE;?;?;1;7.0;15.0;67.0
053XX W CHICAGO AVE;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;?;0;15.0;37.0;25.0
042XX S VINCENNES AVE;0810;THEFT;OVER $500;?;0;0;2.0;4.0;38.0
047XX S DORCHESTER AVE;?;?;?;STREET;0;0;2.0;?;39.0
065XX S FRANCISCO AVE;0620;BURGLARY;UNLAWFUL ENTRY;?;?;0;8.0;15.0;66.0
020XX N KEYSTONE AVE;0910;?;?;?;0;0;25.0;?;20.0
002XX W CERMAK RD;?;ASSAULT;SIMPLE;?;0;0;?;?;?
024XX W GLADYS AVE;?;?;?;STREET;0;?;11.0;2.0;28.0
?;?;ASSAULT;?;?;?;0;2.0;?;35.0
?;0486;BATTERY;?;APARTMENT;0;1;3.0;?;?
072XX S DORCHESTER AVE;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;?;?;0;3.0;?;43.0
077XX S SOUTH SHORE DR;0810;THEFT;OVER $500;APARTMENT;0;?;4.0;7.0;43.0
027XX W 86TH ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;1;?;8.0;?;70.0
0000X N HOMAN BLVD;0810;THEFT;OVER $500;?;0;0;11.0;28.0;27.0
068XX S UNION AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;1;7.0;6.0;?
002XX W 63RD ST;0560;ASSAULT;?;GAS STATION;0;0;7.0;?;?
073XX S DAMEN AVE;4625;?;PAROLE VIOLATION;?;?;0;?;17.0;67.0
?;041A;BATTERY;?;STREET;1;?;25.0;37.0;?
077XX S KINGSTON AVE;0486;BATTERY;?;?;1;1;4.0;7.0;43.0
?;1330;CRIMINAL TRESPASS;TO LAND;DEPARTMENT STORE;1;?;8.0;?;65.0
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;7.0;16.0;67.0
021XX W GLADYS AVE;0340;?;ATTEMPT: STRONGARM-NO WEAPON;SIDEWALK;0;?;12.0;?;28.0
004XX N WOOD ST;0810;?;?;?;0;0;12.0;?;?
016XX E 72ND ST;1320;CRIMINAL DAMAGE;?;STREET;0;0;3.0;5.0;43.0
0000X E 102ND ST;?;?;TO PROPERTY;RESIDENCE;?;0;5.0;?;49.0
008XX N MICHIGAN AVE;?;THEFT;$500 AND UNDER;DEPARTMENT STORE;?;0;?;42.0;8.0
028XX N PARKSIDE AVE;1320;?;TO VEHICLE;?;?;0;25.0;30.0;19.0
024XX N MASON AVE;0820;THEFT;$500 AND UNDER;STREET;?;?;25.0;29.0;19.0
065XX S HALSTED ST;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;0;0;7.0;?;68.0
?;0810;?;OVER $500;OTHER RAILROAD PROP / TRAIN DEPOT;?;0;1.0;2.0;?
?;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;?;?;3.0;6.0;69.0
018XX W PERSHING RD;0810;?;OVER $500;GOVERNMENT BUILDING/PROPERTY;0;0;9.0;12.0;61.0
016XX N NAGLE AVE;0810;THEFT;OVER $500;RESIDENCE;0;0;25.0;36.0;?
046XX W NORTH AVE;0860;?;?;DEPARTMENT STORE;1;0;?;37.0;25.0
?;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;ALLEY;?;0;14.0;?;22.0
002XX W 70TH ST;0810;?;OVER $500;STREET;0;?;7.0;6.0;69.0
?;0460;BATTERY;?;OTHER;0;0;?;?;17.0
024XX W 44TH ST;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;0;9.0;12.0;58.0
023XX W 115TH ST;5002;?;?;?;0;0;?;?;75.0
?;?;?;?;STREET;0;0;14.0;?;?
050XX S PRAIRIE AVE;2826;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;APARTMENT;0;1;2.0;3.0;38.0
?;0326;?;AGGRAVATED VEHICULAR HIJACKING;STREET;0;0;?;28.0;25.0
?;1310;CRIMINAL DAMAGE;TO PROPERTY;?;0;?;11.0;24.0;?
?;?;BURGLARY;?;RESIDENCE;?;?;24.0;48.0;77.0
021XX N CALIFORNIA AVE;2093;NARCOTICS;?;?;1;?;14.0;?;22.0
014XX W SUPERIOR ST;0610;BURGLARY;FORCIBLE ENTRY;APARTMENT;?;0;12.0;?;24.0
018XX W CULLERTON ST;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE-GARAGE;?;0;12.0;?;31.0
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;?;0;6.0;8.0;44.0
059XX S HONORE ST;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENTIAL YARD (FRONT/BACK);0;0;7.0;15.0;67.0
023XX N HAMLIN AVE;?;THEFT;FROM BUILDING;RESIDENCE;0;0;25.0;?;?
077XX S ADA ST;?;OFFENSE INVOLVING CHILDREN;CHILD ABUSE;RESIDENCE;0;0;6.0;17.0;71.0
?;?;?;?;SIDEWALK;0;0;15.0;29.0;25.0
028XX S WESTERN AVE;0810;THEFT;?;?;?;0;10.0;25.0;31.0
?;0890;?;FROM BUILDING;OTHER;?;0;18.0;?;8.0
?;0850;?;ATTEMPT THEFT;SIDEWALK;?;0;?;26.0;23.0
?;?;?;?;?;?;0;7.0;?;69.0
042XX W AUGUSTA BLVD;?;THEFT;$500 AND UNDER;RESIDENCE;?;1;11.0;37.0;?
